Ticker,Company Name,Industry,Market Price,Market Cap,Market Currency,EBIT/Market Cap,ROIC,D/P,Total Debt/Common Equity,Combined_rank
SIMO,Silicon Motion Technology Corpo,Semiconductors,39.4,1327055104.0,USD,0.031038650826062456,0.05606400470398641,0.050761421319796954,0.003189074120452541,1620.0
SPSC,"SPS Commerce, Inc.",Software - Application,129.72,4933523968.0,USD,0.01801612814217912,0.10399443072927027,0.0,0.014587745264364857,1622.0
PCYO,Pure Cycle Corporation,Utilities - Regulated Water,10.25,246782080.0,USD,0.04960651924159161,0.08962785623814858,0.0,0.054316818553299104,1622.0
KMDA,Kamada Ltd.,Drug Manufacturers - Specialty & Generic,6.47,383584928.0,USD,0.05227264820999432,0.0772785434588228,0.0,0.042634045570869174,1623.0
HHS,"Harte Hanks, Inc.",Conglomerates,4.53,34318240.0,USD,0.22329233666994577,0.3533127391765411,0.0,1.134031075660473,1626.0
MB,MasterBeef Group,Restaurants,3.15,53550000.0,USD,1.6019871708683473,0.4153117359586315,0.0,2.147210117390454,1629.0
EGAN,eGain Corporation,Software - Application,4.58,129683616.0,USD,0.04604282471580681,0.10207535557986872,0.0,0.06446594638949672,1630.0
FORTY,Formula Systems (1985) Ltd.,Information Technology Services,88.42,1355717248.0,USD,0.17656189028584227,0.20510553122065245,0.017756163763854332,1.070677030564336,1632.0
ARCB,ArcBest Corporation,Trucking,61.38,1459984768.0,USD,0.10677097694213752,0.10368102076759765,0.007820136852394917,0.31458304485370087,1633.0
NICE,NICE Ltd,Software - Application,147.07,9672955904.0,USD,0.05644127869684952,0.13485230329109335,0.0,0.15700376238738048,1634.0
EPSN,Epsilon Energy Ltd.,Oil & Gas E&P,6.89,151640624.0,USD,0.032145159202193734,0.05039394486788843,0.036284470246734396,0.004930427218332736,1635.0
NTWK,NETSOL Technologies Inc.,Software - Application,2.42,28241400.0,USD,0.12370332207326833,0.08509912143817613,0.0,0.22012448691371275,1636.0
SRAD,Sportradar Group AG,Software - Application,25.04,7450226176.0,USD,0.018061062418945815,0.14543648563350078,0.0,0.050498619689262544,1639.0
EHTH,"eHealth, Inc.",Insurance Brokers,5.84,177260352.0,USD,0.18642634761325533,0.050307054800985254,0.0,0.16471174043383388,1643.0
NAGE,"Niagen Bioscience, Inc.",Biotechnology,6.89,535700256.0,USD,0.01442224436793997,0.16761400616132252,0.0,0.057512908404564585,1645.0
MGRC,McGrath RentCorp,Rental & Leasing Services,101.86,2576151552.0,USD,0.0948174030407354,0.14254634752120712,0.01865305321028863,0.5253915012711774,1647.0
SUPN,"Supernus Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,30.84,1721319168.0,USD,0.043894241930616786,0.07294930257122251,0.0,0.0330886435017519,1649.0
GCT,GigaCloud Technology Inc,Software - Infrastructure,12.65,510044192.0,USD,0.25655031868297407,0.32291833758208566,0.0,1.195107806434577,1650.0
GASS,"StealthGas, Inc.",Marine Shipping,5.08,188850528.0,USD,0.21704262854907136,0.06088563955128129,0.0,0.2249411217993242,1654.0
LYTS,LSI Industries Inc.,Electronic Components,15.61,472758208.0,USD,0.07519488693890641,0.13747563654363765,0.012812299807815505,0.3524063516919087,1655.0
ULTA,"Ulta Beauty, Inc.",Specialty Retail,378.67,17157349376.0,USD,0.09201077424046972,0.692599309972062,0.0,0.8437723750157942,1656.0
CARG,"CarGurus, Inc.",Auto & Truck Dealerships,27.0,2819232000.0,USD,0.052465706972679084,0.27305889541785044,0.0,0.3558204061740224,1662.0
PYPL,"PayPal Holdings, Inc.",Credit Services,61.42,60031598592.0,USD,0.09599944254637915,0.19022313176656985,0.0,0.4838614879757065,1668.0
IMXI,"International Money Express, In",Software - Infrastructure,12.37,379167712.0,USD,0.26345861432420703,0.34263772221974503,0.0,1.3464839465180398,1669.0
PBYI,Puma Biotechnology Inc,Biotechnology,3.01,149328512.0,USD,0.20736830217661312,0.19454304436053854,0.0,0.804146540027137,1669.0
NWPX,Northwest Pipe Company,Metal Fabrication,41.12,408539520.0,USD,0.11808894277841224,0.11677114849328331,0.0,0.34726459413427163,1670.0
ADBE,Adobe Inc.,Software - Application,349.91,149131640832.0,USD,0.05190716039073427,0.39228703187553843,0.0,0.4293512938674229,1670.0
ALGM,"Allegro MicroSystems, Inc.",Semiconductors,16.77,3325289728.0,USD,0.06299060146135933,0.15134810961180656,0.0,0.24345229933609627,1672.0
GILT,Gilat Satellite Networks Ltd.,Communication Equipment,6.22,354940544.0,USD,0.05092683917225303,0.05898803987795128,0.0,0.02815379309212147,1676.0
NESR,National Energy Services Reunit,Oil & Gas Equipment & Services,6.2,595484608.0,USD,0.2312469510546946,0.10665848742984523,0.0,0.4504730068969162,1677.0
ADMA,ADMA Biologics Inc,Biotechnology,21.39,5536779776.0,USD,0.025101774970794865,0.3298477530823178,0.0,0.2352772636368325,1679.0
JBHT,"J.B. Hunt Transport Services, I",Integrated Freight & Logistics,128.52,12924100608.0,USD,0.06431588744252524,0.15134626207642937,0.013460939931528165,0.36809071105902225,1688.0
LMB,"Limbach Holdings, Inc.",Building Products & Equipment,87.47,993081920.0,USD,0.04268932818754771,0.2598945561549779,0.0,0.31745835260699323,1694.0
ACAD,ACADIA Pharmaceuticals Inc.,Biotechnology,14.35,2393422080.0,USD,0.035212761135720784,0.11501065102969052,0.0,0.07095455333225072,1695.0
SNPS,"Synopsys, Inc.",Software - Infrastructure,413.4,63919906816.0,USD,0.021209527165027837,0.15052913498468795,0.0,0.07612942793566065,1696.0
HIT,"Health In Tech, Inc.",Software - Application,0.68,37451136.0,USD,0.026431881799259708,0.07516910131863946,0.0,0.015695311757253458,1698.0
AEHR,Aehr Test Systems,Semiconductor Equipment & Materials,8.3,251138080.0,USD,0.040129318500802424,0.09031032412427303,0.0,0.05553215703493947,1699.0
LRCX,Lam Research Corporation,Semiconductor Equipment & Materials,63.48,81486741504.0,USD,0.052549653121051615,0.3170325498646424,0.013547574039067423,0.5835658813783645,1699.0
HWKN,"Hawkins, Inc.",Specialty Chemicals,122.86,2571336960.0,USD,0.04045988589531261,0.2061110593810487,0.005534755005697542,0.2666356341712107,1706.0
HNNA,"Hennessy Advisors, Inc.",Asset Management,10.5,81729272.0,USD,0.1084923404187425,0.06779673976205768,0.0521904761904762,0.4435829199110731,1707.0
REYN,Reynolds Consumer Products Inc.,Packaging & Containers,24.08,5064457216.0,USD,0.10840253487887298,0.14341692789968652,0.03820598006644519,0.8305322128851541,1709.0
AAON,"AAON, Inc.",Building Products & Equipment,79.9,6875834880.0,USD,0.03041012526467186,0.21347704326714467,0.004005006257822278,0.2073341402067957,1709.0
SGC,"Superior Group of Companies, In",Apparel Manufacturing,10.38,171039568.0,USD,0.12074399065367143,0.07249088247785995,0.05394990366088632,0.5083728929476606,1710.0
SNAL,"Snail, Inc.",Electronic Gaming & Multimedia,1.08,37585836.0,USD,0.1034722228873664,0.2526068928194077,0.0,0.7468948197564195,1712.0
CAAS,"China Automotive Systems, Inc.",Auto Parts,3.775,113894392.0,USD,0.3978773599318218,0.08747570173017194,0.0,0.4820908032462833,1713.0
AMWD,American Woodmark Corporation,"Furnishings, Fixtures & Appliances",55.3,854976704.0,USD,0.18853847040024146,0.12601559598960269,0.0,0.5585219733384887,1714.0
EHGO,Eshallgo Inc.,Business Equipment & Supplies,1.1,28012600.0,USD,0.03249887550602229,0.08474597886717096,0.0,0.040530390089470424,1715.0
CGNX,Cognex Corporation,Scientific & Technical Instruments,24.17,4093672960.0,USD,0.028108009878737357,0.07582512083979955,0.012618949110467521,0.04627134671714426,1717.0
ERII,"Energy Recovery, Inc.",Pollution & Treatment Controls,14.88,814770752.0,USD,0.027246927980055916,0.10570925194038379,0.0,0.05388791009951907,1719.0
AVNW,"Aviat Networks, Inc.",Communication Equipment,17.52,222223680.0,USD,0.10470531313314585,0.07648035235919602,0.0,0.20391582156046661,1721.0
IAS,Integral Ad Science Holding Cor,Advertising Agencies,6.44,1069117312.0,USD,0.06015523205745264,0.061708885050853965,0.0,0.057288065308811115,1721.0
ABNB,"Airbnb, Inc.",Travel Services,114.91,70025011200.0,USD,0.036458401880269886,0.24531565292591526,0.0,0.2727056585829767,1724.0
FGL,Founder Group Limited,Engineering & Construction,1.46,25551606.0,USD,0.4261955980379472,0.27570427621836807,0.0,1.6852828009186416,1726.0
TXRH,"Texas Roadhouse, Inc.",Restaurants,162.95,10824442880.0,USD,0.04783109909117096,0.38115812822496753,0.014973918379871127,0.6290528119839776,1728.0
SIRI,SiriusXM Holdings Inc.,Entertainment,20.32,6881489920.0,USD,0.28133442357785216,0.09026061821063919,0.05255905511811024,0.9368791764493408,1728.0
MAPS,"WM Technology, Inc.",Software - Application,1.05,175787840.0,USD,0.08389658806889032,0.4087923053468969,0.0,0.8341325498239875,1734.0
BMBL,Bumble Inc.,Internet Content & Information,4.43,651560000.0,USD,0.29433052980539015,0.13302571878656883,0.0,0.7634800220730472,1736.0
RCMT,"RCM Technologies, Inc.",Conglomerates,16.42,124604488.0,USD,0.17203232679708935,0.3131583176286687,0.0,1.2596463982797754,1741.0
WFCF,"Where Food Comes From, Inc.",Specialty Business Services,11.25,62274376.0,USD,0.03543993760772488,0.22218866404912915,0.0,0.2563173260847679,1742.0
JACK,Jack In The Box Inc.,Restaurants,25.44,479755168.0,USD,0.5648610334511289,0.30672371153857036,0.06918238993710692,-3.7376760687393022,1747.0
MNRO,"Monro, Inc.",Auto Parts,14.39,430971872.0,USD,0.16573007344664945,0.09413558687624053,0.0778318276580959,0.9303612050929888,1747.0
PPC,Pilgrim's Pride Corporation,Packaged Foods,54.52,12940976128.0,USD,0.12359631794229982,0.21479667226088606,0.0,0.81762445021779,1749.0
WDFC,WD-40 Company,Specialty Chemicals,224.92,3046631424.0,USD,0.03162542053528034,0.29631691280038874,0.01618353192246132,0.44608417271804485,1749.0
RDVT,"Red Violet, Inc.",Software - Application,36.67,511128448.0,USD,0.015495126579219476,0.09142118385815864,0.0,0.023063071382399113,1750.0
CBAT,"CBAK Energy Technology, Inc.",Electrical Equipment & Parts,0.7181,64585696.0,USD,0.14342756327964631,0.06254971265011232,0.0,0.24771736825880158,1750.0
DORM,"Dorman Products, Inc.",Auto Parts,110.53,3467713024.0,USD,0.08446748562317018,0.16501283331117456,0.0,0.4536170146969006,1752.0
MRTN,"Marten Transport, Ltd.",Trucking,13.3,1083862272.0,USD,0.02606327457811909,0.036786288190727705,0.018045112781954885,0.000367224796268371,1754.0
LQDT,"Liquidity Services, Inc.",Internet Retail,30.72,961907712.0,USD,0.024330816468181096,0.12819894829097284,0.0,0.07802914110429447,1754.0
EMBC,Embecta Corp.,Medical Instruments & Supplies,11.22,659244608.0,USD,0.43231297843243033,0.3407053197848177,0.053475935828877,-2.178518217526751,1758.0
INVA,"Innoviva, Inc.",Biotechnology,18.5,1161267200.0,USD,0.1436938888827653,0.14643840340920558,0.0,0.6526645822451853,1758.0
PANL,Pangaea Logistics Solutions Ltd,Marine Shipping,4.05,279577184.0,USD,0.17329244578126948,0.08696287461602033,0.09876543209876544,0.9288256304784822,1760.0
BYRN,"Byrna Technologies, Inc.",Aerospace & Defense,21.13,517446208.0,USD,0.012892161343271454,0.12269859662675421,0.0,0.04850190365833471,1760.0
STRL,"Sterling Infrastructure, Inc.",Engineering & Construction,133.92,4266584064.0,USD,0.06212065578089592,0.23571907556194316,0.0,0.4569764664680892,1761.0
LNTH,"Lantheus Holdings, Inc.",Drug Manufacturers - Specialty & Generic,99.57,6831626752.0,USD,0.06565991033814605,0.2711562362476606,0.0,0.5693306409585932,1769.0
VLGEA,"Village Super Market, Inc.",Grocery Stores,36.11,512895616.0,USD,0.12512877474078468,0.12307226166231355,0.027693159789531987,0.8304692789107134,1770.0
BIIB,Biogen Inc.,Drug Manufacturers - General,118.89,17402523648.0,USD,0.12750449560544105,0.09642444311179482,0.0,0.39664393395549175,1771.0
CMCO,Columbus McKinnon Corporation,Farm & Heavy Construction Machinery,13.55,392180352.0,USD,0.27321103531469115,0.0758677872037012,0.020664206642066422,0.6797983817482425,1772.0
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,145.87,38016348160.0,USD,0.04156106718483925,0.16817456093666844,0.005210118598752314,0.2592839078929855,1773.0
CVGW,"Calavo Growers, Inc.",Food Distribution,27.75,494962880.0,USD,0.03378637202046343,0.0834764291276481,0.02162162162162162,0.12938522053391371,1774.0
INCR,Intercure Ltd.,Drug Manufacturers - Specialty & Generic,1.38,65084524.0,USD,0.5776027493110344,0.06009995076002225,0.0,0.42995350595018367,1777.0
CMCSA,Comcast Corporation,Telecom Services,34.2,129310883840.0,USD,0.18017044898422682,0.12617179249727867,0.03625730994152047,1.1581697054698457,1778.0
FLYE,"Fly-E Group, Inc.",Auto Manufacturers,0.429,10793897.0,USD,0.3020741257768163,0.3877977102673075,0.0,2.722820209672268,1778.0
CEG,Constellation Energy Corporatio,Utilities - Renewable,200.88,67535253504.0,USD,0.0717847309140975,0.22467327833904904,0.007019115890083632,0.6389184262494304,1779.0
ASTE,"Astec Industries, Inc.",Farm & Heavy Construction Machinery,33.84,801483456.0,USD,0.06463015501096007,0.06850945642110833,0.015366430260047281,0.18548134211351522,1784.0
ULH,"Universal Logistics Holdings, I",Trucking,26.73,703461440.0,USD,0.2940203801362588,0.14709538669860353,0.015712682379349044,1.295836469491811,1784.0
MAMO,Massimo Group,Recreational Vehicles,2.475,102828080.0,USD,0.07376167093657686,0.26467467342486245,0.0,0.6568039528557817,1786.0
HLNE,Hamilton Lane Incorporated,Asset Management,136.68,7791019520.0,USD,0.0315514547703251,0.3407928885142629,0.013974246414983902,0.5240225229599754,1787.0
JJSF,J & J Snack Foods Corp.,Packaged Foods,136.49,2660231168.0,USD,0.0441860096272656,0.12283039175731737,0.000293061762766503,0.16771894625745842,1788.0
BCPC,Balchem Corporation,Specialty Chemicals,157.5,5123900416.0,USD,0.03569721992036467,0.13650811657174758,0.005523809523809524,0.1809215131927372,1789.0
UPBD,"Upbound Group, Inc.",Software - Application,20.54,1187735808.0,USD,0.24553524280039218,0.15043381821933355,0.07205452775073029,2.516119646922656,1789.0
MDLZ,"Mondelez International, Inc.",Confectioners,68.29,88472428544.0,USD,0.07533420422256516,0.14916855039054633,0.026211744032801288,0.6821624832912521,1792.0
LKQ,LKQ Corporation,Auto Parts,42.26,10926448640.0,USD,0.12208907431426869,0.1310155175800432,0.02839564600094652,0.9321921223200931,1794.0
SMCI,"Super Micro Computer, Inc.",Computer Hardware,30.58,18148648960.0,USD,0.06671427733648776,0.15949387664988748,0.0,0.40134065420439985,1796.0
NUTX,Nutex Health Inc.,Medical Care Facilities,146.0,823739328.0,USD,0.16717109687398585,0.7373383508710433,0.0,2.325308508336025,1800.0
SGA,"Saga Communications, Inc.",Broadcasting,11.44,73695448.0,USD,0.0319558407460933,0.013778214624214554,0.13986013986013987,0.030134641578573065,1801.0
LSCC,Lattice Semiconductor Corporati,Semiconductors,42.24,5812815360.0,USD,0.010438487418255102,0.08534852841059341,0.0,0.021452122003229563,1802.0
ANDE,"The Andersons, Inc.",Food Distribution,37.88,1324212864.0,USD,0.14371254439044628,0.0874130146204337,0.02006335797254488,0.6413592292703921,1805.0
SCHL,Scholastic Corporation,Publishing,16.63,434989216.0,USD,0.05632323537878236,0.023923444976076555,0.04810583283223091,0.11550928199587467,1805.0
PLXS,Plexus Corp.,Electronic Components,124.11,3355959296.0,USD,0.05601647201861652,0.1195750004929577,0.0,0.21104145830581397,1805.0
RECT,Rectitude Holdings Ltd,Specialty Retail,3.99,57855000.0,USD,0.07433177772016247,0.23557572425676773,0.0,0.6132717892307145,1806.0
TIGO,Millicom International Cellular,Telecom Services,32.34,5415171072.0,USD,0.2348956262115296,0.1347029545695224,0.054112554112554105,1.865766262403528,1806.0
VEON,VEON Ltd.,Telecom Services,43.335,3131330816.0,USD,0.28454355427644473,1.0384615384615385,0.0,6.0093240093240095,1808.0
UROY,Uranium Royalty Corp.,Uranium,1.76,235199360.0,USD,0.030089367590115892,0.025660921936697983,0.0,0.0006998103622697062,1809.0
IMKTA,"Ingles Markets, Incorporated",Grocery Stores,64.28,1179357952.0,USD,0.12086083258969707,0.06858166698288219,0.010267579340385812,0.36548947992587855,1809.0
TILE,"Interface, Inc.","Furnishings, Fixtures & Appliances",18.17,1088935424.0,USD,0.12342880673886499,0.16972490387104514,0.002201430930104568,0.7832905378331303,1814.0
CSCO,"Cisco Systems, Inc.",Communication Equipment,55.04,218965082112.0,USD,0.05923318857463256,0.1697221895078449,0.029069767441860468,0.6811272191301669,1817.0
OSW,OneSpaWorld Holdings Limited,Leisure,16.61,1738518912.0,USD,0.04511656413893529,0.1201064536776438,0.00481637567730283,0.20332481510269668,1821.0
TSEM,Tower Semiconductor Ltd.,Semiconductors,35.39,4001795072.0,USD,0.05029168070303426,0.07554516373868175,0.0,0.09519551703823928,1827.0
LECO,"Lincoln Electric Holdings, Inc.",Tools & Accessories,177.0,9938585600.0,USD,0.06966001278894253,0.26745986491059714,0.016271186440677966,0.9500102830048673,1829.0
KE,"Kimball Electronics, Inc.",Electrical Equipment & Parts,13.53,332225088.0,USD,0.22431478744916458,0.08921726138455977,0.0,0.5455287245518178,1829.0
TCMD,"Tactile Systems Technology, Inc",Medical Devices,13.8,326588032.0,USD,0.06791736936643165,0.0913651847610731,0.0,0.20827158270890178,1829.0
ICLR,ICON plc,Diagnostics & Research,136.79,11259950080.0,USD,0.10830500946590342,0.0941766951815172,0.0,0.3783501394886212,1830.0
GIFI,"Gulf Island Fabrication, Inc.",Metal Fabrication,6.87,112511360.0,USD,0.07760994089841239,0.07788987306769425,0.0,0.20413095314816007,1833.0
DOCU,"DocuSign, Inc.",Software - Application,74.2,15272733696.0,USD,0.015036535342729517,0.11467015397275268,0.0,0.06212987319068534,1833.0
NVMI,Nova Ltd.,Semiconductor Equipment & Materials,174.13,5098352640.0,USD,0.03678443082352185,0.16920510412240078,0.0,0.2544700068441843,1833.0
TTD,"The Trade Desk, Inc.",Software - Application,48.66,24706287616.0,USD,0.017289809243674598,0.1448443531938918,0.0,0.10586627649708645,1837.0
TTEK,"Tetra Tech, Inc.",Engineering & Construction,30.65,8215303168.0,USD,0.06212990434585019,0.19312315452849008,0.007373572593800979,0.5551744447151922,1842.0
COST,Costco Wholesale Corporation,Discount Stores,979.23,441242976256.0,USD,0.021042827874075975,0.31454317558182865,0.004595447443399406,0.35018203369740075,1842.0
CAMT,Camtek Ltd.,Semiconductor Equipment & Materials,60.19,2826257408.0,USD,0.03823749375909641,0.14463970233952567,0.022096693802957305,0.3770225859604723,1842.0
BTM,Bitcoin Depot Inc.,Capital Markets,1.31,29005626.0,USD,0.8346656610686493,0.7601971928282099,0.0,-2.6873307379823967,1843.0
ACHC,"Acadia Healthcare Company, Inc.",Medical Care Facilities,20.6,2202778624.0,USD,0.23709872354381445,0.10381932738364068,0.0,0.6784259438497063,1845.0
NSIT,"Insight Enterprises, Inc.",Electronics & Computer Distribution,132.6,4255240192.0,USD,0.09937511889340606,0.14825263723268756,0.0,0.6109280920540988,1846.0
AMPH,"Amphastar Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,23.93,1136727680.0,USD,0.18071082776835345,0.15396855854086686,0.0,0.8883664846824654,1846.0
ODP,The ODP Corporation,Specialty Retail,12.38,408808640.0,USD,0.4231808799344358,0.16351606805293006,0.0,1.3110285006195788,1847.0
SHLS,"Shoals Technologies Group, Inc.",Solar,3.35,565004288.0,USD,0.09056922414011838,0.07325459881182449,0.0,0.25457974137931033,1848.0
NXST,"Nexstar Media Group, Inc.",Broadcasting,150.44,4589804032.0,USD,0.28149349972073057,0.14715261958997722,0.044934857750598245,2.890119627824546,1853.0
BLMN,"Bloomin' Brands, Inc.",Restaurants,8.55,726158336.0,USD,0.28106680028527553,0.17550743480997638,0.11228070175438595,16.786377389122574,1855.0
AMED,Amedisys Inc,Medical Care Facilities,92.43,3032656128.0,USD,0.06910344963449809,0.1386188321111877,0.0,0.404834201672747,1856.0
PSIX,"Power Solutions International, ",Specialty Industrial Machinery,21.02,563922496.0,USD,0.14477876051960162,0.4388683728155757,0.0,2.2382068965517243,1856.0
PAGP,"Plains GP Holdings, L.P.",Oil & Gas Midstream,18.86,4407959552.0,USD,0.30218063126183603,0.14846188140882746,0.07067868504772004,5.872686898593634,1865.0
PZZA,"Papa John's International, Inc.",Restaurants,31.59,1033286784.0,USD,0.13809138199526222,0.4571516448590945,0.05824628046850269,-2.2609294897165713,1866.0
SMPL,The Simply Good Foods Company,Packaged Foods,36.24,3768960256.0,USD,0.058642433187812315,0.10401130180129517,0.0,0.2332748282764665,1867.0
FEIM,"Frequency Electronics, Inc.",Communication Equipment,17.84,172628944.0,USD,0.02907391937704259,0.1260548523206751,0.0,0.1553395619851316,1872.0
ADP,"Automatic Data Processing, Inc.",Software - Application,292.89,119327195136.0,USD,0.033156733429380324,0.4992870032684275,0.01959780122230189,0.8147814231682646,1873.0
TBCH,Turtle Beach Corporation,Consumer Electronics,10.77,216660096.0,USD,0.14243970426376992,0.14229134199533394,0.0,0.7983317302908693,1873.0
RHLD,Resolute Holdings Management,Specialty Business Services,26.0,221676000.0,USD,0.5714736823111207,0.7961312703460238,0.0,-5.521811758906811,1876.0
HUHU,HUHUTECH International Group In,Specialty Industrial Machinery,4.59,97185912.0,USD,0.022245528755237692,0.28540978401709327,0.0,0.34872457898106435,1878.0
GILD,"Gilead Sciences, Inc.",Drug Manufacturers - General,105.51,131531931648.0,USD,0.07986653786939753,0.22816619969157925,0.02919154582504028,1.3818416968442835,1879.0
SWKH,SWK Holdings Corporation,Asset Management,19.0,232803200.0,USD,0.07363300848098307,0.05252884306004566,0.0,0.13039939034950984,1880.0
RUSHA,"Rush Enterprises, Inc.",Auto & Truck Dealerships,51.42,4247260928.0,USD,0.110019376704515,0.1286854329767558,0.013613380007779074,0.8097363170303364,1881.0
TIGR,UP Fintech Holding Limited,Capital Markets,7.13,1250074368.0,USD,0.06383877875016153,0.12356039754173165,0.0,0.3390730427862776,1881.0
TOP,TOP Financial Group Limited,Capital Markets,1.11,43349496.0,USD,0.022787969668666967,0.02437268548531053,0.0,0.0015994214784989381,1882.0
ICFI,"ICF International, Inc.",Consulting Services,85.16,1570018304.0,USD,0.10563061562879715,0.11895119932405777,0.0065758572099577275,0.6130250728020202,1885.0
LHSW,Lianhe Sowell International Gro,Software - Infrastructure,3.6,189799920.0,USD,0.01571581273585363,0.29869697717088944,0.0,0.31969061302804025,1886.0
HUBG,"Hub Group, Inc.",Integrated Freight & Logistics,32.22,1978900864.0,USD,0.07024960296343577,0.07280820421932177,0.015518311607697084,0.3091257917187691,1888.0
EXLS,"ExlService Holdings, Inc.",Information Technology Services,43.4,7285861888.0,USD,0.03618240423060844,0.2163753153865979,0.0,0.3923442403281347,1888.0
PAA,"Plains All American Pipeline, L",Oil & Gas Midstream,17.75,12492023808.0,USD,0.10710834533817756,0.07674658712859929,0.07509859154929577,0.8085193111179049,1889.0
AVO,"Mission Produce, Inc.",Food Distribution,10.48,744832448.0,USD,0.08820775756536321,0.09858943577430973,0.0,0.3970400146172118,1895.0
RUSHB,"Rush Enterprises, Inc.",Auto & Truck Dealerships,58.09,4247261952.0,USD,0.11001935017922812,0.1286854329767558,0.01205026682733689,0.8097363170303364,1899.0
PCAR,PACCAR Inc.,Farm & Heavy Construction Machinery,88.56,46488244224.0,USD,0.10523950907731318,0.14647070975004417,0.013211382113821137,0.9079277313516385,1901.0
FLXS,"Flexsteel Industries, Inc.","Furnishings, Fixtures & Appliances",35.85,188906912.0,USD,0.0889326908271096,0.10825509539980283,0.0041841004184100415,0.4682875896972075,1903.0
UCL,uCloudlink Group Inc.,Telecom Services,0.8429,36500184.0,USD,0.08871188156202171,0.11329997550649078,0.0,0.45770707117421267,1903.0
LCUT,"Lifetime Brands, Inc.","Furnishings, Fixtures & Appliances",3.82,84662280.0,USD,0.31990633845438604,0.06630824372759857,0.044502617801047126,1.0891385376843552,1904.0
CHRW,"C.H. Robinson Worldwide, Inc.",Integrated Freight & Logistics,90.28,10775188480.0,USD,0.06210016662279303,0.2158728264025551,0.02724856003544528,1.0110803919279976,1909.0
CSWI,"CSW Industrials, Inc.",Specialty Industrial Machinery,298.87,5140862976.0,USD,0.030951612743393222,0.2035478040175356,0.002844045906246863,0.349775792036354,1909.0
ZEUS,"Olympic Steel, Inc.",Steel,30.76,343364640.0,USD,0.13938243611805806,0.056545523287412275,0.019505851755526656,0.5406046793652122,1920.0
VIRT,"Virtu Financial, Inc.",Capital Markets,38.59,5972265472.0,USD,0.22068091349573551,0.1956352585066488,0.02487691111686965,4.554789845747082,1921.0
DOOO,BRP Inc.,Recreational Vehicles,32.88,2364039168.0,USD,0.27161140504419934,0.2027854977261243,0.02554744525547445,12.973062577704102,1925.0
WFF,WF Holding Limited,Specialty Industrial Machinery,3.785,97305160.0,USD,0.006736179252981034,0.21539787640200944,0.0,0.21637881453116,1928.0
VECO,Veeco Instruments Inc.,Semiconductor Equipment & Materials,17.81,1039959680.0,USD,0.09145739188657775,0.09084518342489933,0.0,0.40773901423252074,1929.0
ZD,"Ziff Davis, Inc.",Advertising Agencies,30.31,1308106880.0,USD,0.1520678493794024,0.07435843185688802,0.0,0.477271296528432,1929.0
ISSC,Innovative Solutions and Suppor,Aerospace & Defense,6.03,106851000.0,USD,0.09042065118716718,0.12939733457377867,0.0,0.60098435514489,1930.0
RAYA,Erayak Power Solution Group Inc,Electrical Equipment & Parts,1.592,49839948.0,USD,0.03701871839834183,0.08247891793311657,0.0,0.10728584094871778,1933.0
BMRN,BioMarin Pharmaceutical Inc.,Biotechnology,61.5,11792871424.0,USD,0.0402103934615068,0.07583340689651644,0.0,0.10652404829276828,1934.0
WTF,Waton Financial Limited,Asset Management,7.55,364193120.0,USD,0.008516456873210565,0.2467069064189126,0.0,0.26637319700433426,1935.0
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,421.59,34165231616.0,USD,0.033025884697107856,0.4581361053658188,0.0,0.6186547718222066,1936.0
SNYR,Synergy CHC Corp.,Medical Distribution,2.36,21344548.0,USD,0.27179062306683655,0.5330067868405781,0.0,-1.6544272461941287,1940.0
TATT,TAT Technologies Ltd.,Aerospace & Defense,26.325,307631328.0,USD,0.040639554109391615,0.096659965981135,0.0,0.175539658298279,1941.0
PXS,Pyxis Tankers Inc.,Oil & Gas Midstream,2.85,31667204.0,USD,0.5281173544718378,0.09400786958965711,0.0,0.9052004797806716,1943.0
ANSS,"ANSYS, Inc.",Software - Application,303.26,26581284864.0,USD,0.027007272359970146,0.10494444385970451,0.0,0.13819967008629017,1944.0
FLNC,"Fluence Energy, Inc.",Utilities - Renewable,3.71,673546752.0,USD,0.03952361127264407,0.05298091007514966,0.0,0.06430786436886787,1944.0
INLF,INLIF LIMITED,Specialty Industrial Machinery,1.24,18270036.0,USD,0.0758218538814045,0.10972395467162528,0.0,0.4085708978183098,1945.0
LFUS,"Littelfuse, Inc.",Electronic Components,163.38,4037626368.0,USD,0.06618269637771496,0.08173468229821577,0.01652589056188028,0.38560874370197623,1946.0
STEP,StepStone Group Inc.,Asset Management,46.35,5612243456.0,USD,0.03060647695465904,0.3629235703510262,0.019417475728155338,0.8276760068541279,1949.0
AZN,Astrazeneca PLC,Drug Manufacturers - General,67.87,210421432320.0,USD,0.04753793323100216,0.14403582536574128,0.045675556210402236,0.7383415877997352,1950.0
PLTK,Playtika Holding Corp.,Electronic Gaming & Multimedia,4.9,1850333184.0,USD,0.24887409682860662,0.20295284266196562,0.08163265306122448,-19.048054919908466,1952.0
SLP,"Simulations Plus, Inc.",Health Information Services,35.38,711527232.0,USD,0.008616676529395293,0.03360722684192928,0.003391746749576031,0.005514413668729547,1956.0
