Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
DAY,"Dayforce, Inc.",Software - Application,53.58,USD,USD,8479678464.0,12-31,0.0,3762700000.0,1232900000.0,9117000000.0,2546300000.0,1760000000.0,947900000.0,708000000.0,18100000.0,281100000.0,59600000.0,-471900000.0,
DB,Deutsche Bank AG,Banks - Regional,24.33,USD,EUR,47218933760.0,12-31,0.68,224828000000.0,151490000000.0,1387177000000.0,77826000000.0,30048000000.0,,,3366000000.0,-28584000000.0,-646000000.0,-6781000000.0,
DBD,Diebold Nixdorf Incorporated,Software - Application,41.79,USD,USD,1572503424.0,12-31,0.0,1857300000.0,1047100000.0,3543500000.0,929800000.0,3751100000.0,2831100000.0,737200000.0,-16500000.0,149200000.0,-366500000.0,-45500000.0,
DBI,Designer Brands Inc.,Footwear & Accessories,2.65,USD,USD,127134288.0,02-01,0.2,769526000.0,1286035000.0,2009224000.0,278491000.0,3009262000.0,1723304000.0,1245834000.0,-10549000.0,82236000.0,-22094000.0,-62673000.0,
DBL,DoubleLine Opportunistic Credit,Asset Management,15.29,USD,N/A,280007296.0,N/A,0.0,327889146.0,43000000.0,332433481.0,284889146.0,46300805.0,,,45573912.0,4008766.0,-3979598.0,,
DBRG,"DigitalBridge Group, Inc.",Asset Management,8.11,USD,USD,1529197184.0,12-31,0.04,1460274000.0,339713000.0,3513318000.0,1163912000.0,607028000.0,144650000.0,330512000.0,70522000.0,60122000.0,-90841000.0,-11220000.0,
DCI,"Donaldson Company, Inc.",Specialty Industrial Machinery,63.3,USD,USD,7565489152.0,07-31,1.08,2025800000.0,536700000.0,2914300000.0,1489100000.0,3586300000.0,2311900000.0,730300000.0,414000000.0,492500000.0,-355900000.0,-86900000.0,
DCO,Ducommun Incorporated,Aerospace & Defense,54.93,USD,USD,816441088.0,12-31,0.0,924860000.0,272145000.0,1126101000.0,682530000.0,786551000.0,589286000.0,138610000.0,31495000.0,34180000.0,-25998000.0,-13906000.0,
DD,"DuPont de Nemours, Inc.",Specialty Chemicals,61.84,USD,USD,25879914496.0,12-31,1.52,30521000000.0,7171000000.0,36636000000.0,23350000000.0,12386000000.0,7879000000.0,2678000000.0,703000000.0,2321000000.0,-1847000000.0,-849000000.0,
DDD,3D Systems Corporation,Computer Hardware,1.79,USD,USD,242625536.0,12-31,0.0,388188000.0,286061000.0,608846000.0,176193000.0,440121000.0,275943000.0,296611000.0,-255593000.0,-44887000.0,-91265000.0,-19025000.0,
DDL,Dingdong (Cayman) Limited,Grocery Stores,2.5,USD,CNY,541924992.0,12-31,0.0,2404864000.0,3026534000.0,7117648000.0,798611000.0,23066254000.0,16120363000.0,6731338000.0,295084000.0,929027000.0,-1723923000.0,475500000.0,
DDS,"Dillard's, Inc.",Department Stores,321.55,USD,USD,5047370240.0,02-01,1.0,2317727000.0,555323000.0,3531054000.0,1796160000.0,6590231000.0,3919549000.0,1930520000.0,593476000.0,714127000.0,-534829000.0,-269731000.0,
DDT,Dillard's Capital Trust I,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DE,Deere & Company,Farm & Heavy Construction Machinery,454.66,USD,USD,123401101312.0,10-27,6.03,87996000000.0,65463000000.0,107320000000.0,22836000000.0,50518000000.0,31023000000.0,8068000000.0,7100000000.0,9231000000.0,-2717000000.0,-6464000000.0,
DEA,"Easterly Government Properties,",REIT - Office,8.21,USD,USD,931063296.0,12-31,1.06,2919939000.0,1598821000.0,3223071000.0,1321118000.0,302052000.0,101075000.0,122310000.0,19553000.0,162635000.0,252875000.0,-409645000.0,
DEC,Diversified Energy Company plc,Oil & Gas E&P,12.04,USD,USD,942329856.0,12-31,1.16,2145919000.0,1737842000.0,4003525000.0,452677000.0,794841000.0,685386000.0,148515000.0,-88272000.0,345663000.0,-70510000.0,-272916000.0,
DECK,Deckers Outdoor Corporation,Footwear & Accessories,106.42,USD,USD,16151788544.0,03-31,0.0,2107468000.0,266879000.0,3135579000.0,2107468000.0,4287763000.0,1902275000.0,1457974000.0,759563000.0,1033184000.0,-417675000.0,-89331000.0,
DEI,"Douglas Emmett, Inc.",REIT - Office,13.66,USD,USD,2709187840.0,12-31,0.76,7556671000.0,5508844000.0,9403700000.0,2058649000.0,986478000.0,350258000.0,429404000.0,23517000.0,408693000.0,-246463000.0,-240761000.0,
DELL,Dell Technologies Inc.,Computer Hardware,84.08,USD,USD,58674475008.0,01-31,1.78,23085000000.0,24567000000.0,79746000000.0,-1482000000.0,95567000000.0,74317000000.0,15013000000.0,4592000000.0,4521000000.0,-5815000000.0,-2215000000.0,
DEO,Diageo plc,Beverages - Wineries & Distilleries,112.37,USD,USD,62429175808.0,06-30,1.035,28648000000.0,21501000000.0,45474000000.0,10032000000.0,20269000000.0,8071000000.0,6197000000.0,3870000000.0,4105000000.0,-3106000000.0,-1595000000.0,
DESP,"Despegar.com, Corp.",Travel Services,19.25,USD,USD,1609565696.0,12-31,0.0,-95027000.0,53797000.0,898334000.0,-125819000.0,706040000.0,228938000.0,411803000.0,24490000.0,102730000.0,-38224000.0,-52558000.0,
DFH,"Dream Finders Homes, Inc.",Residential Construction,22.26,USD,USD,2086015744.0,12-31,0.0,2530974000.0,1304200000.0,3328651000.0,1244922000.0,4451606000.0,3623023000.0,395751000.0,335341000.0,-256648000.0,269689000.0,-221672000.0,
DFIN,"Donnelley Financial Solutions, ",Software - Application,42.99,USD,USD,1226509056.0,12-31,0.0,560800000.0,141400000.0,841600000.0,436100000.0,781900000.0,297900000.0,340800000.0,92400000.0,171100000.0,-82100000.0,-53300000.0,
DFP,Flaherty & Crumrine Dynamic Pre,Asset Management,19.3,USD,N/A,396385312.0,N/A,0.0,735524469.0,276300000.0,739379879.0,459224469.0,83133776.0,,,81658941.0,26976549.0,-26976549.0,,
DFS,Discover Financial Services,Credit Services,172.33,USD,USD,43359088640.0,12-31,2.8,33123000000.0,16253000000.0,147640000000.0,16870000000.0,17910000000.0,,,4535000000.0,8425000000.0,-7903000000.0,-3751000000.0,
DG,Dollar General Corporation,Discount Stores,96.79,USD,USD,21288671232.0,01-31,2.36,13652195000.0,17463385000.0,31132733000.0,7413707000.0,40612308000.0,28594811000.0,10303423000.0,1125253000.0,2996064000.0,-1294444000.0,-1306327000.0,
DGX,Quest Diagnostics Incorporated,Diagnostics & Research,172.84,USD,USD,19354277888.0,12-31,3.05,13157000000.0,7087000000.0,16153000000.0,6778000000.0,9872000000.0,6628000000.0,1898000000.0,871000000.0,1334000000.0,1084000000.0,-2548000000.0,
DHF,Dreyfus High Yield Strategies F,Asset Management,2.38,USD,USD,173112864.0,03-31,0.198,275496981.0,79000000.0,287850810.0,196496981.0,24773420.0,,,24314072.0,16091976.0,-13092576.0,,
DHI,"D.R. Horton, Inc.",Residential Construction,124.96,USD,USD,38566277120.0,09-30,1.4,31230500000.0,5971000000.0,36104300000.0,25312800000.0,36801400000.0,27266000000.0,3599500000.0,4756400000.0,2189800000.0,-1355300000.0,-190600000.0,
DHR,Danaher Corporation,Diagnostics & Research,192.07,USD,USD,137458745344.0,12-31,1.13,65548000000.0,17146000000.0,77542000000.0,49543000000.0,23875000000.0,9669000000.0,9343000000.0,3899000000.0,6688000000.0,-8385000000.0,-1981000000.0,
DHT,"DHT Holdings, Inc.",Oil & Gas Midstream,9.97,USD,USD,1600763264.0,12-31,0.95,1447666000.0,410813000.0,1486587000.0,1038242000.0,571773000.0,370101000.0,18944000.0,181377000.0,298654000.0,-197908000.0,-97032000.0,
DHX,"DHI Group, Inc.",Software - Application,1.52,USD,USD,73379064.0,12-31,0.0,146325000.0,42620000.0,221371000.0,114325000.0,141926000.0,20232000.0,114258000.0,253000.0,21045000.0,-7617000.0,-13932000.0,
DIAX,Nuveen Dow 30SM Dynamic Overwri,Asset Management,13.5,USD,USD,490953152.0,12-31,1.161,,,610257580.0,608592368.0,61577802.0,,,61120575.0,,,,
DIN,"Dine Brands Global, Inc. Common",Restaurants,20.89,USD,USD,326644384.0,12-31,2.04,970532000.0,1626287000.0,1790584000.0,-216019000.0,812306000.0,436997000.0,207534000.0,64890000.0,108160000.0,-51703000.0,-8451000.0,
DINO,HF Sinclair Corporation,Oil & Gas Refining & Marketing,29.91,USD,USD,5635253760.0,12-31,2.0,11916000000.0,3098000000.0,16643000000.0,9278000000.0,28580000000.0,25371000000.0,2931000000.0,177000000.0,1110000000.0,-1182000000.0,-468000000.0,
DIS,Walt Disney Company (The),Entertainment,86.09,USD,USD,155632631808.0,09-28,0.95,146511000000.0,48743000000.0,196219000000.0,100696000000.0,91361000000.0,58698000000.0,20749000000.0,4972000000.0,13971000000.0,-15288000000.0,-6881000000.0,
DIVY,Sound Equity Dividend Income ET,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DK,"Delek US Holdings, Inc.",Oil & Gas Refining & Marketing,13.03,USD,USD,806115264.0,12-31,1.005,3078000000.0,2863200000.0,6665800000.0,312800000.0,11852200000.0,11920100000.0,200700000.0,-560400000.0,-66800000.0,221700000.0,-241500000.0,
DKL,"Delek Logistics Partners, L.P.",Oil & Gas Refining & Marketing,37.98,USD,USD,2038291584.0,12-31,4.365,1910925000.0,1886741000.0,2041559000.0,35528000.0,940636000.0,696890000.0,40920000.0,142685000.0,206339000.0,179869000.0,-384579000.0,
DKS,Dick's Sporting Goods Inc,Specialty Retail,180.81,USD,USD,14438708224.0,02-01,4.4,4682481000.0,4487760000.0,10458694000.0,3198264000.0,13442849000.0,8617153000.0,3294272000.0,1165308000.0,1311835000.0,-626131000.0,-796558000.0,
DLB,Dolby Laboratories,Specialty Business Services,72.72,USD,USD,7008543232.0,09-27,1.26,2477162000.0,46992000.0,3109928000.0,2477162000.0,1273721000.0,140496000.0,868515000.0,261825000.0,327252000.0,-287814000.0,-286292000.0,
DLNG,Dynagas LNG Partners LP,Oil & Gas Midstream,3.37,USD,USD,123484544.0,12-31,0.098,805518000.0,320717000.0,847153000.0,484801000.0,156403000.0,70242000.0,8742000.0,51591000.0,92158000.0,-97727000.0,-27000.0,
DLR,"Digital Realty Trust, Inc.",REIT - Specialty,148.89,USD,USD,51051999232.0,12-31,4.88,37323084000.0,18008596000.0,45283616000.0,20608707000.0,5554968000.0,2519115000.0,2278903000.0,602490000.0,2261477000.0,2063433000.0,-1906157000.0,
DLX,Deluxe Corporation,Conglomerates,14.76,USD,USD,660028864.0,12-31,1.2,2123903000.0,1564539000.0,2831036000.0,620752000.0,2121761000.0,995311000.0,909168000.0,52802000.0,194281000.0,-267255000.0,-69842000.0,
DLY,DoubleLine Yield Opportunities ,,14.74,USD,N/A,712121792.0,N/A,0.0,966575939.0,178000000.0,980985808.0,788575939.0,134051525.0,,,132579074.0,73906648.0,-74245316.0,,
DMA,N/A,Asset Management,7.99,USD,N/A,71616288.0,N/A,0.0,115043154.0,14975863.0,119774814.0,100067291.0,7488766.0,,,6867124.0,2841471.0,-2852086.0,,
DMB,Dreyfus Municipal Bond Infrastr,Asset Management,9.88,USD,USD,181851280.0,02-29,0.38,246840334.0,24895000.0,326994404.0,221945334.0,15136740.0,,,14758410.0,25464592.0,-21517712.0,,
DMO,Western Asset Mortgage Defined ,Asset Management,11.43,USD,USD,130144272.0,12-31,1.515,,,256499793.0,136974483.0,17459104.0,,,17136886.0,788126.0,-1974153.0,,
DNA,"Ginkgo Bioworks Holdings, Inc.",Biotechnology,7.54,USD,USD,437573344.0,12-31,0.0,716058000.0,467731000.0,1377449000.0,716058000.0,227043000.0,44548000.0,670222000.0,-547029000.0,-319585000.0,-1739000.0,-62236000.0,
DNB,"Dun & Bradstreet Holdings, Inc.",Financial Data & Stock Exchanges,8.79,USD,USD,3907875840.0,12-31,0.2,6827200000.0,3577300000.0,8755700000.0,3298500000.0,2381700000.0,899700000.0,1270300000.0,-28600000.0,436900000.0,-187900000.0,-219500000.0,
DNOW,DNOW Inc.,Industrial Distribution,15.52,USD,USD,1688932992.0,12-31,0.0,1124000000.0,42000000.0,1621000000.0,1124000000.0,2373000000.0,1838000000.0,416000000.0,81000000.0,298000000.0,-33000000.0,-304000000.0,
DNP,"DNP Select Income Fund, Inc.",Asset Management,9.48,USD,USD,3507893760.0,10-31,0.78,4273022243.0,972585225.0,4437399989.0,3300437018.0,851710639.0,,,843070092.0,205449202.0,-226500256.0,,
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,18.81,USD,USD,13140589568.0,12-31,1.2,17117325000.0,9023269000.0,19938255000.0,8401276000.0,2700449000.0,1074861000.0,1154367000.0,243142000.0,1070497000.0,-941416000.0,-113799000.0,
DOCN,"DigitalOcean Holdings, Inc.",Software - Infrastructure,26.68,USD,USD,2456368896.0,12-31,0.0,1282411000.0,1695132000.0,1639015000.0,-202955000.0,780615000.0,314672000.0,374936000.0,84492000.0,282725000.0,-76446000.0,-94805000.0,
DOCS,"Doximity, Inc.",Health Information Services,52.4,USD,USD,9832178688.0,03-31,0.0,901397000.0,14546000.0,1079374000.0,901397000.0,475422000.0,50669000.0,252939000.0,147582000.0,184096000.0,-276524000.0,31186000.0,
DOLE,Dole plc,Farm Products,14.47,USD,USD,1376646912.0,12-31,0.32,2250914000.0,1301347000.0,4446363000.0,1293299000.0,8475343000.0,7757622000.0,474058000.0,125513000.0,262721000.0,-237845000.0,35780000.0,
DOUG,Douglas Elliman Inc.,Real Estate Services,1.58,USD,USD,140205728.0,12-31,0.0,194858000.0,156277000.0,493888000.0,162188000.0,995627000.0,743819000.0,301843000.0,-76316000.0,-25962000.0,45452000.0,-6786000.0,
DOV,Dover Corporation,Specialty Industrial Machinery,163.56,USD,USD,22417860608.0,12-31,2.05,9883398000.0,3153953000.0,12509160000.0,6953996000.0,7745909000.0,4787288000.0,1752266000.0,2697126000.0,748379000.0,-1271673000.0,1958658000.0,
DOW,Dow Inc.,Chemicals,29.0,USD,USD,20467154944.0,12-31,2.8,32758000000.0,17644000000.0,57312000000.0,17355000000.0,42964000000.0,38358000000.0,2701000000.0,1116000000.0,2914000000.0,-1168000000.0,-2368000000.0,
DPG,Duff & Phelps Global Utility In,Asset Management,12.04,USD,N/A,447045184.0,N/A,0.0,602769492.0,125000000.0,642159044.0,477769492.0,143459582.0,,,142387773.0,38862042.0,-43410728.0,,
DQ,DAQO New Energy Corp.,Semiconductor Equipment & Materials,13.81,USD,USD,908145600.0,12-31,0.0,4761907000.0,,7426866000.0,4761907000.0,2307695000.0,1387045000.0,137220000.0,429545000.0,1616042000.0,-795398000.0,-1195955000.0,
DRD,DRDGOLD Limited,Gold,16.13,USD,ZAR,1408855424.0,06-30,5.0,6889400000.0,29200000.0,9450400000.0,6889400000.0,6239700000.0,4429900000.0,199300000.0,1328700000.0,1845200000.0,-750700000.0,-3042600000.0,
DRH,Diamondrock Hospitality Company,REIT - Hotel & Motel,7.0,USD,USD,1469369984.0,12-31,0.12,2685481000.0,1180529000.0,3172251000.0,1590187000.0,1129883000.0,511947000.0,474786000.0,48047000.0,224409000.0,-150671000.0,-112120000.0,
DRI,"Darden Restaurants, Inc.",Restaurants,202.65,USD,USD,23715317760.0,05-26,5.51,3751500000.0,5427800000.0,11323000000.0,2242500000.0,11390000000.0,8979800000.0,1083600000.0,1027600000.0,1611900000.0,-483400000.0,-1324600000.0,
DRLL,EA Series Trust Strive U.S. Ene,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DSL,DoubleLine Income Solutions Fun,Asset Management,11.56,USD,N/A,1288743552.0,N/A,0.0,1823750474.0,415000000.0,1852783164.0,1408750474.0,266701236.0,,,264781006.0,2139460.0,-2020379.0,,
DSM,Dreyfus Strategic Municipal Bon,Asset Management,5.41,USD,USD,267409264.0,11-30,0.216,466855311.0,125378608.0,522844031.0,341476703.0,33489797.0,,,32404479.0,-1869884.0,1147012.0,,
DSMC,ETF Series Solutions Distillate,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DSTX,Distillate International Fundam,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DSU,"Blackrock Debt Strategies Fund,",Asset Management,9.96,USD,USD,516020640.0,12-31,1.185,652661783.0,102000000.0,671317372.0,550661783.0,44548562.0,,,44028170.0,52130922.0,-49195244.0,,
DSX,Diana Shipping inc.,Marine Shipping,1.46,USD,USD,169021280.0,12-31,0.17,1019648000.0,514617000.0,1171018000.0,505031000.0,228209000.0,140885000.0,34345000.0,12746000.0,83530000.0,-21673000.0,-39783000.0,
DT,"Dynatrace, Inc.",Software - Application,42.9,USD,USD,12842116096.0,03-31,0.0,2015490000.0,69526000.0,3409779000.0,2015490000.0,1430530000.0,266453000.0,1035677000.0,154632000.0,378109000.0,50663000.0,-193048000.0,
DTB,DTE Energy Company 2020 Series ,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DTC,"Solo Brands, Inc.",Internet Retail,0.094,USD,USD,5563531.0,12-31,0.0,284397000.0,182828000.0,495060000.0,133712000.0,454550000.0,194286000.0,298783000.0,-113356000.0,10517000.0,-3657000.0,-14512000.0,
DTE,DTE Energy Company,Utilities - Regulated Electric,135.8,USD,USD,28180944896.0,12-31,4.15,34734000000.0,23241000000.0,48846000000.0,11699000000.0,12457000000.0,8119000000.0,2133000000.0,1404000000.0,3643000000.0,1345000000.0,-4951000000.0,
DTF,"DTF Tax-Free Income, Inc.",Asset Management,11.05,USD,USD,77676752.0,10-31,0.39,,,89473457.0,85684944.0,4633459.0,,,4230578.0,43420638.0,-67741536.0,,
DTG,DTE Energy Company 2021 Series ,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DTM,"DT Midstream, Inc.",Oil & Gas Midstream,95.6,USD,USD,9712099328.0,12-31,2.94,8096000000.0,3521000000.0,9935000000.0,4627000000.0,981000000.0,209000000.0,283000000.0,354000000.0,763000000.0,330000000.0,-1081000000.0,
DTW,DTE Energy Company 2017 Series ,N/A,,USD,USD,3766502656.0,N/A,3.41,,,,,,,,,,,,
DUK,Duke Energy Corporation (Holdin,Utilities - Regulated Electric,122.53,USD,USD,95208505344.0,12-31,4.14,133426000000.0,85230000000.0,186343000000.0,49153000000.0,30357000000.0,15160000000.0,7259000000.0,4524000000.0,12328000000.0,859000000.0,-13123000000.0,
DUKB,Duke Energy Corporation 5.625% ,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
DV,"DoubleVerify Holdings, Inc.",Software - Application,12.48,USD,USD,2027725312.0,12-31,0.0,1083459000.0,91669000.0,1276210000.0,1083459000.0,656849000.0,116515000.0,457914000.0,56231000.0,159664000.0,-129450000.0,-44841000.0,
DVA,DaVita Inc.,Medical Care Facilities,134.97,USD,USD,10797599744.0,12-31,0.0,9567892000.0,12066836000.0,17285268000.0,121122000.0,12815550000.0,8598521000.0,2262201000.0,936342000.0,2022038000.0,-816937000.0,-771429000.0,
DVN,Devon Energy Corporation,Oil & Gas E&P,31.2,USD,USD,20234885120.0,12-31,1.45,23379000000.0,9203000000.0,30489000000.0,14496000000.0,15940000000.0,11230000000.0,567000000.0,2891000000.0,6600000000.0,706000000.0,-7332000000.0,
DX,"Dynex Capital, Inc.",REIT - Mortgage,11.81,USD,USD,1207289088.0,12-31,1.66,,,8184579000.0,1077093000.0,150396000.0,,,113898000.0,14392000.0,1395309000.0,-1026026000.0,
DXC,DXC Technology Company,Information Technology Services,14.53,USD,USD,2630641920.0,03-31,0.0,6480000000.0,4868000000.0,13871000000.0,2811000000.0,13667000000.0,10576000000.0,3093000000.0,91000000.0,1361000000.0,-1487000000.0,-491000000.0,
DXYZ,Destiny Tech100 Inc.,N/A,30.41,USD,N/A,330857760.0,N/A,0.0,,,71410342.0,70049906.0,19538283.0,,,17426373.0,347565.0,-347565.0,0.0,
DY,"Dycom Industries, Inc.",Engineering & Construction,154.6,USD,USD,4449249280.0,01-25,0.0,2182309000.0,1055963000.0,2945367000.0,1239097000.0,4702014000.0,3769877000.0,591601000.0,233413000.0,349096000.0,37686000.0,-395198000.0,
E,ENI S.p.A.,Oil & Gas Integrated,28.48,USD,EUR,43505479680.0,12-31,1.0,81297000000.0,36843000000.0,146939000000.0,52785000000.0,88797000000.0,78714000000.0,3262000000.0,2624000000.0,13092000000.0,-5380000000.0,-9817000000.0,
EAF,GrafTech International Ltd.,Electrical Equipment & Parts,0.5826,USD,USD,149972896.0,12-31,0.0,1008013000.0,1086915000.0,1224274000.0,-78902000.0,538782000.0,558635000.0,52216000.0,-131165000.0,-40093000.0,155718000.0,-34209000.0,
EAI,"Entergy Arkansas, LLC First Mor",N/A,,USD,USD,955107456.0,N/A,0.0,,,,,,,,,,,,
EARN,Ellington Credit Company,Asset Management,5.43,USD,USD,203946448.0,12-31,0.96,,,824092000.0,193725000.0,15880000.0,,,6586000.0,9112000.0,-132253000.0,116448000.0,
EAT,"Brinker International, Inc.",Restaurants,156.89,USD,USD,6966998528.0,06-26,0.0,734400000.0,1999000000.0,2593100000.0,39400000.0,4415100000.0,3787800000.0,354500000.0,155300000.0,421900000.0,-180200000.0,-192200000.0,
EB,"Eventbrite, Inc.",Internet Content & Information,2.24,USD,USD,211969856.0,12-31,0.0,410948000.0,243167000.0,752301000.0,170229000.0,325068000.0,98505000.0,257356000.0,-15571000.0,35573000.0,-177468000.0,123917000.0,
EBF,"Ennis, Inc.",Business Equipment & Supplies,18.26,USD,USD,474990080.0,02-28,0.0,349841000.0,9574000.0,399190000.0,349841000.0,420109000.0,294767000.0,68830000.0,42597000.0,69069000.0,-26446000.0,-54994000.0,
EBR,Centrais Electricas Brasileiras,Utilities - Renewable,7.39,USD,BRL,16428634112.0,12-31,1.934,199916258000.0,78235616000.0,289871330000.0,121863225000.0,40181552000.0,5946585000.0,21717425000.0,10378122000.0,12385583000.0,9800889000.0,-8660321000.0,
EBS,Emergent BioSolutions Inc.,Drug Manufacturers - Specialty & Generic,4.72,USD,USD,256470624.0,12-31,0.0,1146500000.0,663700000.0,1389700000.0,482800000.0,1013600000.0,681300000.0,413800000.0,-190600000.0,58700000.0,-190000000.0,125200000.0,
EC,Ecopetrol S.A.,Oil & Gas Integrated,9.04,USD,COP,18584702976.0,12-31,0.0,170343673000000.0,105815527000000.0,280141090000000.0,75706627000000.0,143189602000000.0,88178198000000.0,10493067000000.0,21060798000000.0,19800552000000.0,-354609000000.0,-20019738000000.0,
ECAT,N/A,,14.55,USD,N/A,1445481472.0,N/A,0.0,,,1896497153.0,1744896018.0,244601144.0,,,240595420.0,338434040.0,-334394347.0,,
ECC,Eagle Point Credit Company Inc.,Asset Management,7.6,USD,USD,913390784.0,12-31,1.68,1208830492.0,271962733.0,1505444143.0,936867759.0,97609892.0,,,85491208.0,-429000815.0,424375550.0,,
ECCC,Eagle Point Credit Company Inc.,Asset Management,22.24,USD,USD,,12-31,1.68,1208830492.0,271962733.0,1505444143.0,936867759.0,97609892.0,,,85491208.0,-429000815.0,424375550.0,,
ECCF,Eagle Point Credit Company Inc.,Asset Management,24.36,USD,USD,,12-31,1.68,1208830492.0,271962733.0,1505444143.0,936867759.0,97609892.0,,,85491208.0,-429000815.0,424375550.0,,
ECCU,Eagle Point Credit Company Inc.,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
ECCV,Eagle Point Credit Company Inc.,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
ECCW,Eagle Point Credit Company Inc.,N/A,,USD,N/A,,N/A,0.0,,,,,,,,,,,,
ECCX,Eagle Point Credit Company Inc.,N/A,,USD,USD,443945792.0,N/A,2.4,,,,,,,,,,,,
ECG,"Everus Construction Group, Inc.",Engineering & Construction,36.94,USD,USD,1883910400.0,12-31,0.0,718260000.0,363202000.0,1288463000.0,422612000.0,2849685000.0,2510234000.0,149544000.0,143421000.0,163377000.0,-41871000.0,-37061000.0,
ECL,Ecolab Inc.,Specialty Chemicals,236.81,USD,USD,67167129600.0,12-31,2.36,16322200000.0,8282700000.0,22387800000.0,8757300000.0,15741400000.0,8899700000.0,4228200000.0,2112400000.0,2813900000.0,-2024100000.0,-433800000.0,
ECO,Okeanis Eco Tankers Corp.,Marine Shipping,21.38,USD,USD,692198848.0,12-31,0.35,1056073963.0,645647047.0,1082099609.0,410426916.0,393229831.0,210764800.0,19520058.0,108863270.0,162818391.0,-154679693.0,-7940189.0,
ECVT,Ecovyst Inc.,Specialty Chemicals,5.82,USD,USD,683186560.0,12-31,0.0,1561289000.0,899165000.0,1802321000.0,700460000.0,704493000.0,502971000.0,95794000.0,-6652000.0,149890000.0,-17841000.0,-73453000.0,
ED,"Consolidated Edison, Inc.",Utilities - Regulated Electric,113.3,USD,USD,40810659840.0,12-31,3.32,49283000000.0,27825000000.0,70562000000.0,21962000000.0,15256000000.0,7089000000.0,5435000000.0,1820000000.0,3614000000.0,1797000000.0,-5273000000.0,
EDD,Morgan Stanley Emerging Markets,Asset Management,4.66,USD,N/A,300364960.0,N/A,0.0,384925000.0,49357000.0,404981000.0,335568000.0,38587000.0,,,37243000.0,10174000.0,-7906000.0,,
EDF,Stone Harbor Emerging Markets I,Asset Management,4.76,USD,N/A,145557472.0,N/A,0.0,188621000.0,49554000.0,194170000.0,139067000.0,33119000.0,,,32646000.0,-22526000.0,14856000.0,,
EDN,Empresa Distribuidora Y Comerci,Utilities - Regulated Electric,32.83,USD,ARS,1445107712.0,12-31,0.0,533819000000.0,97920000000.0,1508804000000.0,438811000000.0,701098000000.0,673372000000.0,146853000000.0,48371000000.0,71472000000.0,7338000000.0,-79061000000.0,
EDU,New Oriental Education & Techno,Education & Training Services,44.39,USD,USD,7259052032.0,05-31,0.0,3790337000.0,662330000.0,7531673000.0,3775934000.0,4313586000.0,2050960000.0,1912201000.0,309591000.0,1122643000.0,-160438000.0,-1153922000.0,
EE,"Excelerate Energy, Inc.",Oil & Gas Midstream,25.84,USD,USD,2919273984.0,12-31,0.17,992434000.0,697382000.0,2883215000.0,487986000.0,851437000.0,542294000.0,94148000.0,32878000.0,244437000.0,-149024000.0,-113257000.0,
EEA,"The European Equity Fund, Inc.",Asset Management,9.19,USD,USD,61574928.0,12-31,0.179,,,68002433.0,66599622.0,-1361665.0,,,-1966828.0,,,,
EEX,"Emerald Holding, Inc.",Advertising Agencies,3.62,USD,USD,722541120.0,12-31,0.03,788600000.0,412200000.0,1048700000.0,385900000.0,398800000.0,147500000.0,197200000.0,2200000.0,46800000.0,-31200000.0,-25000000.0,
EFC,Ellington Financial Inc.,REIT - Mortgage,12.55,USD,USD,1186139520.0,12-31,1.6,15442962000.0,14204444000.0,16317028000.0,1238518000.0,282187000.0,,,145861000.0,-430527000.0,1137193000.0,-728263000.0,
EFR,Eaton Vance Senior Floating-Rat,Asset Management,11.5,USD,USD,337397344.0,10-31,1.196,511630791.0,133000000.0,616761048.0,378630791.0,52278202.0,,,51670875.0,27862295.0,-22591184.0,,
EFT,Eaton Vance Floating Rate Incom,Asset Management,11.81,USD,USD,312314272.0,05-31,1.38,460989138.0,112000000.0,563059475.0,348989138.0,56132937.0,,,55315772.0,83000416.0,-81971474.0,,
EFX,"Equifax, Inc.",Consulting Services,245.08,USD,USD,30438936576.0,12-31,1.56,9807400000.0,5010500000.0,11759400000.0,4796900000.0,5681100000.0,2518700000.0,2120300000.0,604100000.0,1324500000.0,-846400000.0,-511500000.0,
EFXT,Enerflex Ltd,Oil & Gas Equipment & Services,6.47,USD,USD,803250496.0,12-31,0.087,1757000000.0,777000000.0,2791000000.0,1049000000.0,2414000000.0,1910000000.0,325000000.0,32000000.0,324000000.0,-263000000.0,-59000000.0,
