Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
002307.SZ,XINJIANG BEIXIN RO,Engineering & Construction,3.98,CNY,CNY,5047794176.0,12-31,0.0,38689868186.89,37530702994.54,56392623494.35,3017299997.77,10215145038.52,8715811539.61,499264453.8800001,-422908461.95,-158991557.09,690988974.29,-1245428972.42,
002309.SZ,JIANGSHU ZHONGLI G,Electrical Equipment & Parts,2.53,CNY,CNY,7609404928.0,12-31,0.0,1898748117.95,879536048.04,5524164637.48,1420101526.57,2357979747.56,1973015992.65,963917064.21,-1174126055.6,-659205323.72,579996823.47,-135149479.92,
002310.SZ,BEIJING ORIENT LAN,Waste Management,2.09,CNY,CNY,12538577920.0,12-31,0.0,5136813686.13,8325044630.94,36189223576.52,-196858337.04,569158990.38,2420565320.98,614812926.54,-5082973431.64,-251724959.17,166900267.84,-142530908.62,
002311.SZ,GUANGDONG HAID GRP,Packaged Foods,54.49,CNY,CNY,90657742848.0,12-31,1.1,25926863941.73,5267057989.09,48140586659.7,23905302719.55,114601056662.29,101639577488.17,6670785181.110001,4503995518.39,7996255375.05,-3610467388.35,-6405505977.78,
002312.SZ,SICHUAN DEV LOMON,Chemicals,11.2,CNY,CNY,21160607744.0,12-31,0.0,13527933198.59,5507221510.77,18368620911.46,9449350988.5,8178402726.78,7006736975.75,553447656.6899999,532907832.64,732281427.36,805288689.4,-1766991605.83,
002313.SZ,SUNSEA AIOT TECHNO,Communication Equipment,8.85,CNY,CNY,3313440256.0,12-31,0.0,1449087054.29,1455362494.61,3315316030.73,66474711.86,2977725668.64,2452051693.2,534862305.71,-133734533.39,41778888.27,-18231211.94,2141320.61,
002314.SZ,SHENZHEN NEW NANSH,Real Estate - Diversified,2.29,CNY,CNY,6200816128.0,12-31,0.0,30405193382.25,28873135239.43,72808100394.55,10268648450.17,12057389219.78,9324742643.49,1619820671.3799999,147022699.61,5701298254.25,-35955653.74,-3711125458.61,
002315.SZ,FOCUS TECHNOLOGY,Software - Infrastructure,39.42,CNY,CNY,12505442304.0,12-31,1.1,2511479432.25,20234335.6,4219091647.46,2511479432.25,1668820342.7,327332827.68,915084379.4300001,451186149.5,705992784.71,-496881981.11,-549867520.26,
002316.SZ,JILIN ASIA LINK TE,Communication Equipment,3.52,CNY,CNY,1383782400.0,12-31,0.0,66847512.02,8494862.32,780617924.39,61841859.24,603482324.26,552475891.38,63150919.300000004,-20005848.52,17574983.04,-19456120.54,-26316190.72,
002317.SZ,GUANGDONG ZHONGSHE,Drug Manufacturers - Specialty & Generic,11.51,CNY,CNY,9801409536.0,12-31,0.2,5074792147.43,724601167.19,6458522399.09,4356304632.27,2610550120.98,1080875266.25,1177794508.0,263273179.73,190613632.04,841717750.3,-743236965.97,
002318.SZ,ZHEJIANG JIULI HI-,Steel,23.15,CNY,CNY,22621507584.0,12-31,0.97,8614419338.63,744933231.6,14166077883.17,7879483053.9,10918288424.29,7901525885.77,1212310052.01,1490375925.27,831221847.19,-415613458.24,-1926547757.74,
002319.SZ,LETONG CHEMICAL CO,Specialty Chemicals,9.26,CNY,CNY,1939719936.0,12-31,0.0,274618298.2,198052452.99,607488209.64,79350173.2,386575094.05,290781477.12,77259016.36000001,3633552.03,33273254.03,-13201126.02,-8824471.5,
002320.SZ,HAINAN STRAIT SHIP,Marine Shipping,5.96,CNY,CNY,13284423680.0,12-31,0.04,4692532707.54,616020182.8,7768797352.48,4286211736.54,4219817507.06,2389231618.95,429367892.30999994,256882197.88,1509086835.52,-1046881022.81,-276840769.03,
002321.SZ,HENAN HUAYING AGRI,Farm Products,2.4,CNY,CNY,5118936064.0,12-31,0.0,1294216636.06,473416902.15,3690950818.58,961333689.3,4730581605.31,4377878012.78,149811244.58999997,32360554.53,199917658.88,-125177418.56,-27286673.42,
002322.SZ,NINGBO LIGONG ENVI,Tools & Accessories,12.94,CNY,CNY,4906174976.0,12-31,0.77,2992865798.37,6044475.78,3345839203.55,2992865798.37,1078737097.27,388555880.72,380249559.03999996,277485744.67,202407742.31,-636406705.83,-204702.06,
002323.SZ,SHANDONG YABO TECH,Building Products & Equipment,1.34,CNY,CNY,2841952512.0,12-31,0.0,715054167.74,118568960.08,1263092054.96,620065808.55,772788233.57,654431103.05,126181038.24,-34317896.26,-35756556.71,73595512.33,-4982421.34,
002324.SZ,SHANGHAI PRET COMP,Chemicals,10.22,CNY,CNY,11380481024.0,12-31,0.0,8339130709.08,4514244210.59,11708942758.93,4310191589.52,8313536922.11,7080471861.42,744436722.25,141145337.48,-196809618.41,769380599.57,-740634436.09,
002326.SZ,ZHEJIANG YONGTAI T,Chemicals,10.02,CNY,CNY,9272518656.0,12-31,0.0,6427182237.73,4329071427.58,11404306777.82,3162895712.22,4128040820.94,3786932047.51,895202987.7,-619761432.13,-329126584.0,952403418.03,-505591574.94,
002327.SZ,SHENZHEN FUANNA BE,Textile Manufacturing,8.25,CNY,CNY,6919671296.0,12-31,0.65,3859149461.13,239087813.33,4944863638.12,3859149461.13,3029568955.45,1344282351.58,1018114163.4499999,572099301.94,766027092.35,-570569500.19,-304204941.05,
002328.SZ,SHANGHAI XINPENG I,Metal Fabrication,5.38,CNY,CNY,4152122624.0,12-31,0.156,3703913415.9,536808764.8,6009866198.1,3241658386.73,5817760114.38,5201672281.41,264044913.60000002,188775819.93,541983156.18,-138203500.38,-311205484.29,
002329.SZ,ROYAL GROUP CO LTD,Packaged Foods,3.03,CNY,CNY,2522183936.0,12-31,0.0,3514310412.41,2165526416.46,5218336882.24,1642371888.79,2892839473.25,2352790666.96,564036753.65,67345208.01,450384680.83,-413809327.5,-116381368.34,
002330.SZ,SHANDONG DELISI FO,Packaged Foods,4.48,CNY,CNY,2846211328.0,12-31,0.0,2785156907.12,515388205.94,3302409583.29,2320403789.48,2964826760.02,2769071786.2,198578309.82,-33672271.06,18850292.83,89581700.61,-309243192.56,
002331.SZ,ANHUI WANTONG TECH,Software - Application,7.41,CNY,CNY,3152451072.0,12-31,0.0,1775870379.74,111513173.12,2893837250.53,1679553354.6,1013194717.79,766130333.95,244210228.53,-78409974.42,-133559555.36,17951951.84,18401308.45,
002332.SZ,ZHEJIANG XIANJU PH,Drug Manufacturers - Specialty & Generic,9.07,CNY,CNY,8972089344.0,12-31,0.3,5825892437.94,219357621.84,6992835052.5,5786121230.23,4123418584.19,1943124328.97,1522182312.6999998,563083493.15,595482358.68,-463847454.83,-196625396.08,
002333.SZ,ZYF LOPSKING MATER,Aluminum,5.18,CNY,CNY,3496111360.0,12-31,0.01,2340290150.91,511102850.93,3079330601.5,1875897846.53,1674565896.15,1453366515.22,126581624.89,51116946.34,63932489.35,14448568.56,-1018734.02,
002334.SZ,SHENZHEN INVT ELEC,Electrical Equipment & Parts,7.66,CNY,CNY,6227863040.0,12-31,0.06,3309824352.67,456254554.56,5320710734.15,2909081022.81,4321639437.79,3015284641.17,1012131411.7099998,286655281.87,415098129.08,-211264796.85,-96102609.24,
002335.SZ,KEHUA DATA CO LTD,Electrical Equipment & Parts,37.49,CNY,CNY,19091220480.0,12-31,0.12,6517521302.56,2993419214.06,11867813092.75,4401704983.19,8140961103.85,5914880429.33,1422809846.94,507552072.78,1401699290.63,12591068.07,-1115703266.98,
002336.SZ,RENRENLE COMMERCIA,Grocery Stores,4.29,CNY,CNY,1887600000.0,12-31,0.0,-221697842.88,2015833039.14,3906187437.55,-386918467.86,2852679528.76,2058808028.26,1184611506.2,-497567447.43,208825014.63,-246615275.6,139544149.9,
002337.SZ,TIANJIN SAIXIANG,Tools & Accessories,5.24,CNY,CNY,3084347648.0,12-31,0.033,1250586586.63,13556245.77,1937956524.68,1238055425.53,677457799.66,427358699.66,176581405.06,63240177.05,-47894488.28,36261731.73,193384612.34,
002338.SZ,CHANGCHUN UP OPTOT,Scientific & Technical Instruments,38.54,CNY,CNY,9249600512.0,12-31,0.0,1558613562.99,381640170.36,2261597596.88,1326176379.19,745480817.15,488440616.89,165491180.48,66420291.47,-29906461.54,-10900204.75,-47910461.7,
002339.SZ,INTEGRATED ELECTRO,Electrical Equipment & Parts,6.84,CNY,CNY,3447989248.0,12-31,0.02,2272529282.8,719502038.15,4217996288.91,1786829282.8,2386562989.38,1650533699.62,611659935.55,30943428.34,139144480.98,132246764.7,-217881446.09,
002340.SZ,GEM CO LTD,Waste Management,6.13,CNY,CNY,31424157696.0,12-31,0.08,33526499302.37,19796446790.35,52632379760.02,18761531776.32,30528634731.12,26792155985.38,2083391487.3499997,934487445.3,2164444321.01,3638219157.4,-5573405540.05,
002342.SZ,JULI SLING CO LTD,Specialty Industrial Machinery,4.59,CNY,CNY,4406400000.0,12-31,0.003,3469722364.49,1312268576.3,4777081665.42,2476275768.19,2327743335.35,1833762821.77,368598049.33,-8713926.65,74461735.15,266330720.92,-204740431.77,
002343.SZ,CIWEN MEDIA CO LTD,Entertainment,6.8,CNY,CNY,3229660160.0,12-31,0.0,1271177369.2,274262256.51,1618479482.46,996940946.02,366050649.79,299207026.61,28275106.9,30347806.2,-234746773.51,233836625.53,-9751325.63,
002344.SZ,HAINING CHINA LEAT,Specialty Retail,4.22,CNY,CNY,5412656128.0,12-31,0.0,9422503589.51,1105152527.89,13280806368.13,8438077424.12,1096318867.5,691049814.35,247648098.51999998,88840021.31,394242622.62,166826772.51,-310940365.56,
002345.SZ,GUANGDONG CHJ INDU,Luxury Goods,9.14,CNY,CNY,8121009152.0,12-31,0.35,4160855361.5,659137111.02,5737487218.17,3631804237.34,5899854799.8,4361656164.68,1099430745.53,333349714.72,615237736.79,-369186382.02,-218564758.59,
002346.SZ,SHANGHAI ZHEZHONGG,Electrical Equipment & Parts,13.12,CNY,CNY,5793463808.0,12-31,0.2,3020208223.58,100073333.33,4386249575.37,2920134890.25,1122937947.79,903417362.55,56993524.99000001,297236258.83,-7552422.82,11614491.24,15528916.97,
002347.SZ,TAIER HEAVY INDUST,Specialty Industrial Machinery,6.21,CNY,CNY,3134199552.0,12-31,0.0,1264109674.29,145716194.84,2478061900.04,1192350249.25,1107141217.64,916231341.66,205804675.29999998,-42515451.61,80130490.1,-29221430.25,-57000994.23,
002348.SZ,GOLDLOK HOLDINGS,Leisure,3.24,CNY,CNY,3068928000.0,12-31,0.0,539914762.48,65890868.66,749438263.98,513831368.4,266401837.23,200474107.91,98010985.2,-61978461.0,6864502.44,11216726.92,-9919684.05,
002349.SZ,NANTONG JINGHUA PH,Drug Manufacturers - Specialty & Generic,7.09,CNY,CNY,5772543488.0,12-31,0.0,2593924402.56,11377227.3,3301779777.14,2583497466.45,1402088293.43,705568874.92,435534294.31,212651534.66,311018449.24,-108021579.22,-105808959.49,
002350.SZ,BEIJING CREATIVE G,Electrical Equipment & Parts,6.26,CNY,CNY,3394992128.0,12-31,0.0,1823492207.69,161131749.38,2760914172.69,1696378822.97,1953005333.89,1678970360.6,356568687.78000003,-167023147.01,-56319592.67,-145506916.83,-20395322.19,
002351.SZ,EDIFIER TECHNOLOGY,Consumer Electronics,13.22,CNY,CNY,11753995264.0,12-31,0.25,2790788345.32,11853446.06,3533402162.84,2787155777.92,2943318533.06,1755599314.76,659309363.6199999,449234887.92,437125801.86,-272337640.33,-1178358117.96,
002352.SZ,S.F. HOLDING CO,Integrated Freight & Logistics,43.44,CNY,CNY,215399399424.0,12-31,0.84,133124943000.0,56054779000.0,213824213000.0,91993286000.0,284420059000.0,244809787000.0,24224227000.0,10170427000.0,32186373000.0,-27979113000.0,-12054744000.0,
002353.SZ,YANTAI JEREH OILFI,Oil & Gas Equipment & Services,32.47,CNY,CNY,33244733440.0,12-31,0.0,25451847506.7,4786031734.55,35695116715.45,21155377731.4,13354918639.62,8854833314.82,1490454724.0300002,2627034930.95,2593637284.92,-17230116.58,-1459997220.01,
002354.SZ,TIANYU DIGITAL TEC,Electronic Gaming & Multimedia,5.53,CNY,CNY,9149882368.0,12-31,0.0,1229915698.63,23047428.34,1765841982.69,1220694471.03,1578575276.42,1216978266.5,343940763.99,-117947982.33,-72396691.54,-31844898.93,42846648.3,
002355.SZ,XINGMIN INTELLIGEN,Auto Parts,5.88,CNY,CNY,3648951552.0,12-31,0.0,1676737018.2,447720229.1,2507397650.53,1245984149.28,781333143.21,769628298.34,134320361.53,178344511.87,71242197.31,-129344986.58,46128524.27,
002356.SZ,SHENZHEN HEMEI GRO,Electrical Equipment & Parts,2.8,CNY,CNY,3671500032.0,12-31,0.0,582841116.76,3009483.06,800673205.98,582841116.76,164985753.91,86696000.87,97738453.25,-47203491.77,-11903212.81,-3161889.88,-2802624.12,
002357.SZ,SICHUAN FULIN TRAN,Railroads,7.47,CNY,CNY,2341762816.0,12-31,0.1,1931117977.52,556378360.29,2843484323.79,1460468643.62,864878162.56,698083127.83,91314594.50999999,150480819.6,235916386.6,-56107502.56,-31402746.84,
002358.SZ,HENAN SENYUAN ELEC,Electrical Equipment & Parts,5.06,CNY,CNY,4704570368.0,12-31,0.02,5209553821.12,2051200724.39,6345842328.64,3164094465.02,2636981662.33,1879366004.03,414984511.15,73898429.35,124204295.96,-217880934.89,-68276909.6,
002360.SZ,SHANXI TOND CHEMIC,Specialty Chemicals,4.75,CNY,CNY,1908426624.0,12-31,0.186,3039577207.9,1140502880.42,3901687778.47,2142381613.78,964081306.24,575345116.41,166120426.36999997,438045395.66,225224319.15,211781055.26,-434665026.38,
002361.SZ,ANHUI SHENJIAN NEW,Specialty Chemicals,5.74,CNY,CNY,5458940928.0,12-31,0.1,3789865889.98,1543983061.04,4781778770.75,2292216094.57,2571056414.16,2248968928.59,247076081.01999998,25437980.91,231516297.88,-74512824.34,-227156018.77,
002362.SZ,HANWANG TECHNOLOGY,Communication Equipment,19.99,CNY,CNY,4886655488.0,12-31,0.0,1284324684.14,158793145.43,1951931580.02,1140861994.51,1817065148.99,1074463219.47,854841886.56,-110159483.37,31864268.07,53209798.92,-116483201.24,
002363.SZ,SHANDONG LONGJI MA,Auto Parts,6.89,CNY,CNY,2878834944.0,12-31,0.13,2199690204.96,77044478.0,3407429291.74,2122671889.69,2226063577.76,2029921234.47,150150311.60999998,36872723.65,236026557.17,-76836351.58,-75546717.1,
002364.SZ,HANGZHOU ZHONGHENG,Electrical Equipment & Parts,14.05,CNY,CNY,7918088192.0,12-31,0.0,2434558182.9,9975847.06,3785446761.95,2430378262.72,1961925008.01,1448564700.57,364153213.15999997,109629757.86,468472705.36,-143796675.31,-121503788.75,
002365.SZ,QIANJIANG YONGAN P,Drug Manufacturers - Specialty & Generic,12.38,CNY,CNY,3648163072.0,12-31,0.1,2033306967.55,39526078.47,2308602905.85,1993780889.08,838814941.7,671116742.34,129377556.50000001,61766022.21,105712681.54,-37399243.31,-47383988.0,
002366.SZ,RONGFA NUCLEAR EQU,Specialty Industrial Machinery,4.89,CNY,CNY,10175796224.0,12-31,0.0,6148193811.72,1728815781.39,8347950021.86,4650874013.73,744831875.11,581875715.55,115641809.53,203965041.23,-750539091.53,521943686.96,-600618101.31,
002367.SZ,CANNY ELEVATOR CO,Specialty Industrial Machinery,7.0,CNY,CNY,5591501824.0,12-31,0.3,3538022926.07,1800000.0,7484596560.81,3536222926.07,4083113908.75,2894607156.35,684901915.5700002,357180898.55,515210327.61,-181117788.09,-757348630.54,
002368.SZ,TAIJI COMPUTER COR,Information Technology Services,23.85,CNY,CNY,14864059392.0,12-31,0.093,7609204643.76,2376276896.4,16012049788.95,5240388400.93,7836223365.82,5949330677.16,1387712713.0,191084177.64,-207207629.4,1050216904.3,-242176296.13,
002369.SZ,SHENZHEN ZOWEE TEC,Communication Equipment,8.64,CNY,CNY,4892830720.0,12-31,0.0,669311739.87,933572810.3,2564863398.23,466097263.72,1707430956.39,1668595578.02,191271496.28,-217858970.29,-77291505.24,81034645.98,-16380635.37,
002370.SZ,ZHEJIANG YATAI PHA,Drug Manufacturers - Specialty & Generic,3.33,CNY,CNY,2483074304.0,12-31,0.0,1270410613.28,689536203.75,1429373407.82,580874409.53,420643619.24,285645963.97,161037073.35000002,-11876965.92,14651745.83,-16840069.76,-6015.11,
002371.SZ,NAURA TECHNOLOGY G,Semiconductor Equipment & Materials,456.0,CNY,CNY,243426820096.0,12-31,0.0,30225252978.2,6039895208.52,53624552279.13,24366942915.23,22079458092.37,13004763866.93,4538184066.620001,3899069987.91,2365007734.54,1647201985.21,-2058487501.81,
002372.SZ,ZHEJIANG WEIXING N,Building Products & Equipment,12.21,CNY,CNY,19438807040.0,12-31,0.6,5103049537.03,22854377.31,6631662560.69,5092913572.5,6266592379.4,3651918291.68,1439329230.6399999,952671657.36,1147417005.1,-1469280427.05,-366061607.18,
002373.SZ,CHINA TRANSINFO TE,Software - Application,8.46,CNY,CNY,13368407040.0,12-31,0.0,11648289007.65,567836795.13,18511875423.07,11193972234.04,7249136140.37,4993159368.47,2362546437.03,-1192543351.64,143284483.37,-441710093.7,-315823186.46,
002374.SZ,SHANDONG CHIWAY IN,Packaging & Containers,2.42,CNY,CNY,2626208256.0,12-31,0.0,2059790552.3,1010312262.31,3732671385.05,1194395199.48,710695344.91,568855355.17,156083078.76000002,-160703470.24,34336893.75,-25887274.34,-21632453.36,
002375.SZ,ZHEJIANG YASHA DEC,"Furnishings, Fixtures & Appliances",3.68,CNY,CNY,4931200000.0,12-31,0.02,9552254020.32,1718824284.46,23015548747.86,7892429326.3,12868788679.48,11427719492.77,967154126.75,250185359.94,204373082.35,-239906649.73,23549716.52,
002376.SZ,SHANDONG NEW BEIYA,Business Equipment & Supplies,6.16,CNY,CNY,4993068032.0,12-31,0.0,4431779672.08,1267654322.68,5416087550.39,3174184252.15,2189645209.48,1516150108.05,681974560.41,19263942.98,389275426.42,-621844430.38,-632001.24,
002377.SZ,HUBEI GUOCHUANG HI,Building Materials,2.73,CNY,CNY,2501567232.0,12-31,0.0,871412316.05,360040490.52,1017924302.04,527336842.62,824424748.14,764225616.96,133176317.38,-147147060.18,-387859.21,-161177819.27,-2452249.97,
002378.SZ,CHONGYI ZHANGYUAN,Other Industrial Metals & Mining,6.61,CNY,CNY,7941386752.0,12-31,0.072,3720871876.74,1829092504.88,4974113488.54,2130834185.1,3673251745.88,3082821967.28,260182604.84000003,172028563.8,505139757.7,-303642501.84,-349473083.31,
002379.SZ,SHANDONG HONTRON A,Aluminum,9.14,CNY,CNY,10386422784.0,12-31,0.0,2155992387.4,220432563.45,3127129297.33,1959834348.65,3486222729.64,3426161540.79,90596894.15,-68981784.48,-18128467.45,188139431.88,-24921137.59,
002380.SZ,NANJING SCIYON WIS,Scientific & Technical Instruments,23.88,CNY,CNY,5731008512.0,12-31,0.0,1978649727.73,13208713.29,3220544040.69,1966750327.73,1407099189.8,855378970.57,406219198.69000006,160768817.86,172299385.81,56921733.45,-81983830.61,
002381.SZ,ZHEJIANG DOUBLE AR,Auto Parts,6.6,CNY,CNY,2716408064.0,12-31,0.2,2757066375.55,649478410.33,3796474341.56,2173816825.93,2712840547.94,2234441458.36,252825157.49999997,153579164.08,75182476.99,-67631084.12,-289926825.37,
002382.SZ,BLUE SAIL MEDICAL,Medical Instruments & Supplies,4.62,CNY,CNY,4652940288.0,12-31,0.0,11902757442.69,3856005747.8,15633248932.86,9548354583.33,4927074862.96,4320997000.86,1076070726.54,-568360486.77,-72885824.12,133305871.77,-870746520.95,
002383.SZ,BEIJING UNISTRONG,Scientific & Technical Instruments,8.5,CNY,CNY,6293060096.0,12-31,0.0,2033549374.25,444208158.66,3012244190.94,1662789374.27,1198401985.18,788103405.95,569378961.58,-222251407.06,61230365.68,-571147039.12,5852221.94,
002384.SZ,SUZHOU DONGSHAN PR,Electronic Components,24.75,CNY,CNY,42221273088.0,12-31,0.0,28005407301.31,14201896655.92,44371719028.28,18143026745.54,33651205468.8,28541641042.74,2353695432.8800006,1964525269.65,5172419470.2,-242547514.01,-4838902325.51,
002385.SZ,BEIJING DABEINONG,Farm Products,4.12,CNY,CNY,17716330496.0,12-31,0.058,18863791013.23,13120470079.31,29784362506.1,8084091479.86,33390129865.04,30174216193.87,3575251506.56,-2173885940.88,245327637.61,769382658.85,-2073319203.33,
002386.SZ,YIBIN TIANYUAN GRO,Specialty Chemicals,4.3,CNY,CNY,5597095424.0,12-31,0.08,13666490631.53,6387796154.44,18289015747.57,8036135197.85,18366700105.94,17767002040.87,598061389.13,39964675.02,363136022.49,2407144201.13,-1736060194.75,
002387.SZ,VISIONOX TECHNOLOG,Electronic Components,8.64,CNY,CNY,12067056640.0,12-31,0.0,16906879345.79,17437898217.14,38085286148.14,5549372070.54,7928661938.26,8553596128.69,1824417532.8200002,-2505335257.92,365696012.62,1875965172.18,-1925271300.63,
002388.SZ,SUNYES MFG(ZHEJIAN,Electrical Equipment & Parts,3.45,CNY,CNY,1761908096.0,12-31,0.0,1690564713.03,539161613.47,3012371291.01,1195364713.03,2146414872.45,1914017887.67,233236564.09,-241378555.54,-245762088.0,121275562.26,-279856027.35,
002389.SZ,AEROSPACE CHUAV CO,Aerospace & Defense,18.48,CNY,CNY,18361911296.0,12-31,0.06,8279548846.83,268580233.25,10952027524.31,8038266751.1,2566926356.04,2019223543.37,418009508.97999996,88176251.42,-93704994.62,-61502343.61,-170212786.19,
002390.SZ,GUIZHOU XINBANG PH,Drug Manufacturers - Specialty & Generic,3.43,CNY,CNY,6667405824.0,12-31,0.06,7462396917.97,776342226.84,9028336478.89,6710056421.59,6032262052.57,4996367504.59,693464802.4300001,101381622.75,634968962.59,-317906660.41,-115031110.86,
002391.SZ,JIANGSU CHANGQING,Agricultural Inputs,5.41,CNY,CNY,3514298112.0,12-31,0.0,7079369336.76,3304271495.04,8640792209.03,4228493857.52,3524360122.59,3217548113.99,370143815.0,-119953643.52,317958732.39,474162771.5,-907173567.06,
002392.SZ,BEIJING LIER HIGH-,Metal Fabrication,5.37,CNY,CNY,6392931328.0,12-31,0.063,5550483526.88,319495574.15,8617363340.59,5233692911.54,5648679345.88,4610955908.17,470498398.13,389923403.84,-160165887.9,125848773.56,81223295.45,
002393.SZ,TIANJIN LISHENG PH,Drug Manufacturers - Specialty & Generic,16.81,CNY,CNY,4332020736.0,12-31,0.35,4809706967.86,51009598.32,5785511812.28,4769916090.81,1336154449.87,600362548.29,645642412.02,184528445.53,88263356.41,-174176918.12,-259087321.1,
002394.SZ,JIANGSU LIANFA TEX,Textile Manufacturing,7.5,CNY,CNY,2427749888.0,12-31,0.0,5013127504.2,1362834079.26,6224177386.18,3886590614.98,4261184808.73,3540015691.44,437000545.47999996,149361974.0,-200920805.13,158104485.73,110783812.3,
002395.SZ,WUXI DOUBLE ELEPHA,Footwear & Accessories,16.69,CNY,CNY,4476408320.0,12-31,0.15,1459806483.77,106731173.17,2275454192.74,1360080111.47,2289610786.22,2000992823.05,134033361.80000001,472015721.37,10444866.59,-25790436.01,-14224213.18,
002396.SZ,FUJIAN STAR-NET CO,Communication Equipment,19.09,CNY,CNY,11236546560.0,12-31,0.25,8384976687.93,1883299475.13,16528583768.68,6678546643.09,16758313911.83,11049003739.88,5089241813.86,404620959.25,330489779.78,-330464449.52,-1709789309.93,
002397.SZ,HUNAN MENDALE HOME,Textile Manufacturing,3.69,CNY,CNY,2759311872.0,12-31,0.0,1446817261.28,343572577.62,2634422851.41,1163145536.42,2156407738.32,1267209449.88,823531914.6300001,22414209.3,356517198.17,-239612984.56,-144681317.17,
002398.SZ,LETS HOLDINGS GROU,Building Materials,4.63,CNY,CNY,3231846400.0,12-31,0.08,4116384846.86,464616514.41,6472391212.93,3687776300.55,3058207699.17,2298422790.42,532553005.88,158882400.88,437322778.88,-59471847.61,-386295145.63,
002399.SZ,SHENZHEN HEPALINK,Drug Manufacturers - Specialty & Generic,11.15,CNY,CNY,14830614528.0,12-31,0.25,15068664958.1,3544800810.01,17343523964.97,12148672778.24,5280713410.8,3524558247.1,1013647920.0200001,646741666.49,2194132237.51,-2139730075.19,-415048186.33,
002401.SZ,COSCO SHIPPING TEC,Information Technology Services,14.83,CNY,CNY,5511836160.0,12-31,0.0,1667825791.35,48964830.16,2879902940.65,1667825791.35,1796525697.1,1489077221.06,216689735.61,127610562.6,11241950.69,-64745638.35,-2085704.46,
002402.SZ,SHENZHEN H&T INTEL,Electronics & Computer Distribution,19.62,CNY,CNY,18150070272.0,12-31,0.0,6260751789.84,1657807078.08,11970554542.52,4682172150.8,9659390712.51,7894590330.64,1145053142.52,364288849.01,629897392.24,380540385.57,-1094134667.59,
002403.SZ,AISHIDA CO LTD,Specialty Retail,14.13,CNY,CNY,4813229056.0,12-31,0.0,3005723221.63,1540737758.77,4707386400.63,1672327661.1,2457262624.17,1797692899.29,870107226.44,-378401508.63,111379264.95,-232330027.89,-74770048.64,
002404.SZ,ZHEJIANG JIAXIN SI,Apparel Manufacturing,5.99,CNY,CNY,3354711040.0,12-31,0.0,2678822004.52,700499658.23,3366793502.41,1992966129.32,4567299413.8,3995703301.07,378093416.16,160728914.06,494133728.95,-541383659.75,65836228.77,
002405.SZ,NAVINFO CO LTD,Software - Application,8.26,CNY,CNY,19591233536.0,12-31,0.0,10380429072.19,422278528.92,12412248395.53,10026007988.5,3121819530.69,2060143242.87,2306458138.26,-1313619381.45,-468665516.42,-111543592.99,-429793375.1,
002406.SZ,XUCHANG YUANDONG D,Auto Parts,7.13,CNY,CNY,5206504448.0,12-31,0.15,4067695781.54,41492295.31,4817858249.29,4026203486.23,1276539760.76,981305293.71,168972626.84000003,118341164.58,108316168.82,-31516336.75,50099465.15,
002407.SZ,DO-FLUORIDE NEW MA,Chemicals,11.65,CNY,CNY,13868508160.0,12-31,0.3,13153680481.33,4213790598.79,22795588146.91,9312830619.65,11936638502.81,9996427038.59,1136865143.8000002,509814986.67,330175446.98,3641032828.13,-1570144137.5,
002408.SZ,ZIBO QIXIANG TENGD,Specialty Chemicals,4.64,CNY,CNY,13190777856.0,12-31,0.09,21505563193.15,10475427780.09,25361163761.87,11666132823.86,25218839735.34,23784407937.25,1122248788.9699998,31679729.69,1352108714.24,-141258307.6,-703058494.14,
002409.SZ,JIANGSU YOKE TECHN,Semiconductor Equipment & Materials,54.0,CNY,CNY,25700112384.0,12-31,0.68,8813602996.68,2029915542.48,12614270358.79,6908080559.76,4737773229.71,3253628007.69,726816171.13,579480425.58,589080703.52,705462703.6,-1925159349.14,
002410.SZ,GLODON CO LTD,Software - Application,15.16,CNY,CNY,25043408896.0,12-31,0.15,5967646361.35,60565471.37,10231495208.25,5959199717.88,6239623546.78,971820461.41,4826229516.33,250424298.94,1193718777.07,-625028574.12,-352839102.84,
002412.SZ,HUNAN HANSEN PHARM,Drug Manufacturers - Specialty & Generic,6.14,CNY,CNY,3089647872.0,12-31,0.0,2058148962.54,95120023.87,2336488623.93,1963028938.67,955530797.42,255894194.21,521442868.3000001,205014883.78,160946071.17,-179670034.92,-65554446.33,
002413.SZ,BEIJING LEIKE DEFE,Scientific & Technical Instruments,4.31,CNY,CNY,5676226560.0,12-31,0.0,3643326830.74,277242594.37,4943580696.69,3441247020.77,1242377698.24,823193906.51,449426403.41,-396034606.97,253640063.63,-185103191.91,-70111195.78,
002414.SZ,WUHAN GUIDE INFRAR,Scientific & Technical Instruments,7.53,CNY,CNY,32158672896.0,12-31,0.014,7387176008.31,661659704.13,8622522232.32,6785104250.92,2415056559.62,1359088447.72,870799721.14,67698339.24,308949996.56,-450979315.25,-615664289.83,
