Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
002632.SZ,DAOMING OPTICS&CHE,Specialty Chemicals,8.34,CNY,CNY,5209155584.0,12-31,0.0,2555016171.52,428806248.83,2913960738.9,2126209922.69,1441214788.06,950700061.6,207445197.63,169936971.23,262326810.35,102000920.7,-479063056.8,
002633.SZ,SHENKE SLIDE BEARI,Metal Fabrication,11.59,CNY,CNY,1738499968.0,12-31,0.0,474539933.09,55024477.78,636324825.25,419515455.31,324240534.57,242901118.55,64476570.14,6864237.62,68847685.34,-47952370.56,-797286.0,
002634.SZ,ZHEJIANG BANGJIE H,Apparel Manufacturing,4.0,CNY,CNY,1837411968.0,12-31,0.0,1637866065.89,1293517859.81,4928918410.44,1095604038.37,763340704.64,700121121.03,183341072.22,-88430958.46,-637692422.75,1487695808.86,-904593543.34,
002635.SZ,SUZHOU ANJIE TECHN,Computer Hardware,13.19,CNY,CNY,8701271040.0,12-31,0.2,6330682170.58,575189067.39,8105419125.28,5818031602.83,4795591232.18,3711595481.23,832482339.25,262022499.29,856969617.65,-296984554.99,-776646956.1,
002636.SZ,GOLDENMAX INTL GP,Electronic Components,7.95,CNY,CNY,5787599872.0,12-31,0.06,3379375933.5,16985064.74,6152580187.34,3379375933.5,3571219216.9,3263802544.25,411521807.88,-78812758.92,270779032.2,-73129051.53,-232769254.96,
002637.SZ,ZANYU TECHNOLOGY G,Chemicals,9.3,CNY,CNY,4374729216.0,12-31,0.0,5914341257.26,2493810669.86,7927998790.26,3764902934.22,10791534384.26,10049182164.25,361802347.99,135332120.95,320602607.52,-543530776.98,-161760258.18,
002638.SZ,DONGGUAN KINGSUN O,Electrical Equipment & Parts,1.93,CNY,CNY,2772618496.0,12-31,0.0,2238463421.46,15169942.02,2572774144.02,2238463421.46,378418816.77,331568449.0,112025395.27,-249359789.7,-56256984.78,-34040853.85,-265864098.7,
002639.SZ,FUJIAN SNOWMAN GP,Specialty Industrial Machinery,7.72,CNY,CNY,5964487168.0,12-31,0.0,3598130131.96,1176213828.72,4597834083.49,2461186279.34,2032490647.49,1593049480.3,410751126.64,-15362200.83,75773083.46,121050726.04,-56499727.6,
002640.SZ,GLOBAL TOP E-COMME,Internet Retail,4.09,CNY,CNY,6372384256.0,12-31,0.0,852049471.1,16669977.94,3109304837.88,852049471.1,5719152851.0,5087948601.83,458232985.81,-478807075.55,77098734.2,-253054344.34,18817424.39,
002641.SZ,ERA CO LTD,Building Products & Equipment,4.3,CNY,CNY,5285087232.0,12-31,0.1,5435943087.59,98273884.78,8336642891.64,5375580431.97,7471335837.57,5814733573.32,1054113296.3,362904414.76,1068928802.1,-6483898.06,-350414839.1,
002642.SZ,RONGLIAN GROUP LTD,Information Technology Services,7.34,CNY,CNY,4855997440.0,12-31,0.0,1397659262.29,232038274.52,2272545846.61,1169658479.95,2021623118.68,1755446634.71,232462266.24,28106860.36,-123812436.96,-60089905.11,16563629.75,
002643.SZ,VALIANT CO LTD,Chemicals,10.74,CNY,CNY,9987866624.0,12-31,0.3,8026344989.25,1374404593.63,10134722624.96,6992419506.29,4305320136.0,2475900083.24,860805506.68,763011988.95,1083658228.94,349921005.72,-1703431033.13,
002644.SZ,LANZHOU FOCI PHARM,Drug Manufacturers - Specialty & Generic,7.78,CNY,CNY,3972911616.0,12-31,0.03,1755370807.77,26031519.9,2528102214.36,1745370807.77,1163134313.96,801838651.18,261964435.91,67189706.97,65714299.86,-25001366.66,-34155286.36,
002645.SZ,JIANGSU HUAHONG TE,Specialty Industrial Machinery,7.2,CNY,CNY,4187001600.0,12-31,0.0,4781339694.45,1154910999.37,6126675140.39,3706445818.66,6880875038.32,6622968648.93,331102001.56,-158808814.1,545701397.53,-286145531.31,-159570033.24,
002646.SZ,QINGHAI HUZHU TIAN,Beverages - Wineries & Distilleries,9.01,CNY,CNY,4342846976.0,12-31,0.0,2923418322.11,127763169.84,3344517538.86,2814061051.34,1254840734.21,503901839.08,682732424.89,42135340.7,18665815.05,-84954453.12,-94118347.72,
002647.SZ,RENDONG HOLDINGS C,Financial Conglomerates,5.06,CNY,CNY,5719267328.0,12-31,0.0,236482510.6,875045276.23,4428185897.78,60476978.48,1800346178.1,1510794182.73,228572628.38,-215339863.71,162759166.43,-19386021.8,-138117289.54,
002648.SZ,SATELLITE CHEMICAL,Specialty Chemicals,17.33,CNY,CNY,58378702848.0,12-31,0.5,38942324166.59,27603963401.81,68305210214.96,30285941134.14,45648350054.6,34890966462.24,2554406868.9000006,6071835708.47,10590386556.71,-5400852935.47,-2943702060.76,
002649.SZ,BEYONDSOFT CORPORA,Information Technology Services,12.26,CNY,CNY,7176330240.0,12-31,0.026,4168791386.13,228579990.42,5402817835.76,4029832768.26,6601201346.89,4960204144.92,1264216410.51,217311504.03,296334842.98,-181456420.68,-143170431.13,
002650.SZ,JIAJIA FOODSTUFF G,Packaged Foods,5.3,CNY,CNY,6105600000.0,12-31,0.0,2299834433.25,201580492.41,2666768207.49,2101570894.62,1453834677.98,1181884177.16,414542026.46,-191496840.47,-138817008.98,95158125.88,-3178402.11,
002651.SZ,CHENGDU LEEJUN IND,Specialty Industrial Machinery,6.66,CNY,CNY,6882843136.0,12-31,0.0,2696898622.36,11805194.15,3292560360.25,2696898622.36,1072671593.65,625497660.84,222065502.93,122899732.01,268031333.93,-17569639.82,-199208947.04,
002652.SZ,SUZHOU YANGTZE NEW,Steel,2.75,CNY,CNY,1408176000.0,12-31,0.0,387094450.92,120824446.81,482745487.64,266365242.21,340351752.74,315582637.62,29359881.450000003,7009028.59,60916144.01,-60784316.44,17141302.67,
002653.SZ,HAISCO PHARMACEUTI,Biotechnology,43.54,CNY,CNY,48761319424.0,12-31,0.415,5380901416.25,1910392137.51,6798434381.96,4213333603.22,3721349235.28,1061971989.4,2200101312.23,395455240.18,442045668.69,-250676027.99,-301610362.52,
002654.SZ,SHENZHEN MASON TEC,Electronic Components,11.56,CNY,CNY,9771702272.0,12-31,0.0,1943193832.54,608442159.59,4010156635.48,1465029003.37,4235065902.83,3826665616.67,441529611.59,45249836.95,37692479.91,164174708.03,-337952383.96,
002655.SZ,GETTOP ACOUSTIC CO,Electronic Components,12.32,CNY,CNY,4435200000.0,12-31,0.0,1060744471.18,421754352.85,1793302378.17,670813830.8,1207684020.8,883576371.73,181703703.93,78890485.23,53544086.96,162677508.58,-149283107.44,
002656.SZ,MODERN AVENUE GROU,Apparel Manufacturing,2.15,CNY,CNY,1531918080.0,12-31,0.0,371389098.78,69577832.12,596659900.45,371389098.78,289544438.84,86141981.31,218854158.81,-89050478.0,31259276.26,-25265494.08,6144316.9,
002657.SZ,SINODATA CO LTD,Software - Application,19.52,CNY,CNY,6637815296.0,12-31,0.0,1899856327.68,66949066.83,2471026433.23,1835356327.68,1166771019.66,942041409.02,303583663.65,-55405119.51,-199482657.55,9319636.93,300078923.97,
002658.SZ,BEIJING SDL TECHNO,Scientific & Technical Instruments,7.03,CNY,CNY,4469400064.0,12-31,0.0,2584897884.31,6537028.45,3043342110.73,2581513781.02,1420170130.88,824054948.09,395673053.85,168531281.39,250707666.34,-256806857.06,-183123658.12,
002659.SZ,BEIJING KAIWEN EDU,Steel,4.66,CNY,CNY,2787984640.0,12-31,0.0,2840876886.32,749445747.39,3109891235.11,2200876886.32,253885168.86,192596743.11,65774018.11,-49722478.5,65137504.57,-100143184.89,-10047940.62,
002660.SZ,MOSO POWER SUPPLY,Electronic Components,8.84,CNY,CNY,3152573696.0,12-31,0.1,1342999266.0,76002826.0,1961039473.29,1296965807.63,1295020949.57,990181092.76,271158824.05,67483624.43,42203303.57,-35038174.61,-92889480.98,
002661.SZ,CHEN KE MING FOOD,Packaged Foods,10.2,CNY,CNY,3398007296.0,12-31,0.5,4273378538.91,2528325927.63,6132506960.91,2436480932.23,4566847270.77,3683227222.62,575918091.78,145948595.66,280862295.08,63118922.77,-386580878.37,
002662.SZ,BEIJING WKW AUTOMO,Auto Parts,3.65,CNY,CNY,5475000320.0,12-31,0.072,4857516603.45,550933204.8,5315356728.4,4307584376.43,3094801500.8,2181100895.68,491836288.23,353922291.4,720322025.29,-15997022.86,-552643441.99,
002663.SZ,PUBANG LANDSCAPE A,Engineering & Construction,1.66,CNY,CNY,2860761088.0,12-31,0.0,2660971788.18,247815534.9,4925480663.55,2446156072.62,1988616689.91,1837445970.39,145122102.75,-470423100.82,109936171.22,-102343799.13,130082736.07,
002664.SZ,XINZHI GROUP CO LT,Auto Parts,15.87,CNY,CNY,6478133760.0,12-31,0.0,6317141897.76,2969802265.71,10278605845.43,3399589099.79,5918417032.02,5415832743.72,389189018.3,21075583.87,519014897.9,532494616.73,-768932952.07,
002666.SZ,GUANGDONG DELIAN G,Specialty Chemicals,4.5,CNY,CNY,3545995264.0,12-31,0.067,4392891520.12,1016109512.11,5243255498.39,3403697149.58,5693800704.61,5132163818.23,478884129.66,44068460.32,182115501.47,30495105.38,-139799141.62,
002667.SZ,WILLING NEW ENERGY,Farm & Heavy Construction Machinery,13.46,CNY,CNY,3262313728.0,12-31,0.0,1105641027.67,482822736.65,2018342440.32,675693838.27,1141401058.59,965375909.36,258203992.21,-223210175.92,-11683462.09,-288140257.1,-248046742.27,
002668.SZ,GUANGDONG TCL SMAR,"Furnishings, Fixtures & Appliances",10.66,CNY,CNY,11556612096.0,12-31,0.0,3126509952.9,927707722.43,14892298707.25,2416485958.06,18360802831.59,14132647231.2,2052097975.76,1019246632.25,2246757061.7,-1049713333.39,-1018797983.27,
002669.SZ,KANGDA NEW MATERIA,Specialty Chemicals,9.51,CNY,CNY,2885334016.0,12-31,0.0,4542284552.69,2232715472.43,6940150195.69,2727894289.21,3101062179.2,2571491064.88,511811036.18,-246173519.93,498667285.91,137480803.15,-358595995.08,
002670.SZ,GUOSHENG FINANCIAL,Financial Conglomerates,12.17,CNY,CNY,23549923328.0,12-31,0.0,25531113039.57,14821861823.13,45580335179.79,11124478401.89,2006832574.92,,1406066567.19,167413149.31,4590863550.34,1251132478.96,-41117653.55,
002671.SZ,SHANDONG LONGQUAN,Building Products & Equipment,4.21,CNY,CNY,2373151744.0,12-31,0.0,2455998866.16,844985344.33,2945847182.65,1665887584.91,1146495048.32,792881192.63,211963854.89,65589387.7,124840200.76,203891799.24,-154310719.33,
002672.SZ,DONGJIANG ENVIRONM,Waste Management,4.16,CNY,CNY,4126719744.0,12-31,0.0,10076065446.67,5589747499.56,12161497644.55,4496423310.37,4010058908.41,3848321757.55,678130088.49,-750470568.53,1029346.14,1111985097.71,-493551800.57,
002673.SZ,WESTERN SECURITIES,Capital Markets,7.44,CNY,CNY,33253672960.0,12-31,0.12,50683899640.79,23169055482.89,96220878199.07,27944461390.59,6885182059.34,,,1165704235.19,250712125.73,-1831607176.42,-147208035.71,
002674.SZ,XINGYE LEATHER TEC,Textile Manufacturing,9.57,CNY,CNY,2793128960.0,12-31,0.6,3280720188.92,897086812.17,4112131121.95,2401088281.62,2699515768.67,2121511173.7,218451541.71000004,186309609.27,25215994.27,2442066.83,-298958727.63,
002675.SZ,YANTAI DONGCHENG B,Drug Manufacturers - Specialty & Generic,15.14,CNY,CNY,12484383744.0,12-31,0.08,5231182229.18,858607933.99,8634677996.44,4480444647.93,2868936537.72,1516528688.29,940417772.4,183825711.34,287150779.53,543581145.58,-714998436.33,
002676.SZ,GUANGDONG SUNWILL,Specialty Chemicals,5.78,CNY,CNY,4161600256.0,12-31,0.02,2549423705.91,1525096282.4,3733640604.19,1237878689.61,2697206598.45,2187237710.74,383553510.03,54155138.45,40004934.26,615480608.1,-469910194.67,
002677.SZ,ZHEJIANG MEIDA IND,"Furnishings, Fixtures & Appliances",7.18,CNY,CNY,4638652928.0,12-31,0.75,2028557354.77,3248317.33,2332689206.47,2028557354.77,1672575524.89,884843272.13,302899683.4,464289209.04,583334149.61,-402349773.14,4663479.29,
002678.SZ,GUANGZHOU PEARL.R.,Leisure,4.65,CNY,CNY,6323117056.0,12-31,0.0,3648924599.87,237643936.8,3986116422.59,3450770997.62,677173599.36,609362510.71,278047342.61,-235622547.97,-217054669.86,-130819883.36,32266079.22,
002679.SZ,FUJIAN JINSEN FORE,Lumber & Wood Production,8.48,CNY,CNY,1999210752.0,12-31,0.026,1911851129.65,1212180219.03,2049946544.33,761317226.21,147650078.15,69888795.86,19187554.660000004,8006342.42,70008582.04,75267419.86,-4332205.06,
002681.SZ,SHENZHEN FENDA TEC,Consumer Electronics,7.12,CNY,CNY,12854519808.0,12-31,0.0,3046481989.36,1390511875.12,4457679183.27,2248605906.02,2890850426.64,2262961851.72,459944025.1,44651424.61,233310145.53,196044635.62,-260926817.52,
002682.SZ,LONGZHOU GROUP CO,Auto Manufacturers,4.13,CNY,CNY,2322584064.0,12-31,0.0,4568917956.48,3754035031.52,6710940956.57,1511829610.3,3716470119.35,3593666282.94,211823284.1,-352374253.58,357184869.8,-228115043.93,-58983620.82,
002683.SZ,GUANGDONG HONGDA H,Specialty Chemicals,32.25,CNY,CNY,24510064640.0,12-31,0.65,11441647477.51,6006515210.06,19652477661.76,6493501914.13,13651865840.58,10748407738.22,1411072243.93,897766556.6,1776044037.73,844031783.52,-2853914105.27,
002685.SZ,WUXI HUADONG HEAVY,Farm & Heavy Construction Machinery,6.9,CNY,CNY,6953060864.0,12-31,0.0,1610889855.75,96663779.78,3044243425.77,1530802077.97,1184256342.85,1037234113.53,223618260.97,123044934.05,242841520.9,-112756889.32,193720980.9,
002686.SZ,ZHEJIANG YILIDA VE,Specialty Industrial Machinery,5.74,CNY,CNY,3250211584.0,12-31,0.02,1996047683.86,451494296.31,2981771766.21,1610215604.91,1599986777.22,1219182897.08,300368431.86,20606776.99,130514493.46,40300459.78,-85250514.88,
002687.SZ,ZHEJIANG GIUSEPPE,Apparel Manufacturing,4.34,CNY,CNY,2190740992.0,12-31,0.0,1468060184.14,9200266.45,2131041224.15,1468060184.14,1262430143.94,634698096.25,488037305.23,88332076.88,205009212.98,-173985385.43,-191730855.02,
002688.SZ,JINHE BIOTECHNOLOG,Drug Manufacturers - Specialty & Generic,6.73,CNY,CNY,5193500672.0,12-31,0.1,4430984926.38,2299818368.41,5453807416.04,2246791261.75,2174131033.42,1531633205.82,454789208.46,86457012.48,198765852.62,413050571.52,-534188062.84,
002689.SZ,SHENYANG YUANDA IN,Specialty Industrial Machinery,3.44,CNY,CNY,3588986624.0,12-31,0.0,1163683837.16,7435584.21,1901960418.79,1163683837.16,1335750133.82,1030144380.57,276864504.88,31013103.31,106678005.33,-46760203.9,-44154908.9,
002690.SZ,HEFEI MEYER OPTOEL,Specialty Industrial Machinery,17.08,CNY,CNY,15068949504.0,12-31,0.7,2788004792.81,,3337783990.61,2788004792.81,2310770382.5,1145487082.11,495065364.0300001,649173516.27,877680664.64,-617025438.0,-243713877.94,
002691.SZ,JIKAI EQUIPMENT MA,Farm & Heavy Construction Machinery,7.92,CNY,CNY,2692800000.0,12-31,0.0,944211918.1,52609174.31,1179720912.66,894211918.1,382687751.82,281413968.3,117874699.95,-1804401.9,-7884050.35,-12666583.34,18538571.61,
002692.SZ,YUAN CHENG CABLE C,Electrical Equipment & Parts,4.71,CNY,CNY,3382467584.0,12-31,0.02,2410331051.93,1239010563.19,3159860196.33,1174423499.11,4447368703.95,3989652524.18,302923361.14,70213415.3,-59588044.04,339197423.31,-51125173.12,
002693.SZ,HAINAN SHUANGCHENG,Drug Manufacturers - Specialty & Generic,10.38,CNY,CNY,4304482304.0,12-31,0.0,606485892.58,145050750.0,803248121.89,471485892.58,235929899.37,74855728.77,183423820.37,-50741578.37,11639461.47,-39466456.82,24420294.7,
002694.SZ,GOODY SCIENCE AND,Auto Parts,4.24,CNY,CNY,3235480064.0,12-31,0.0,670688707.25,98263252.21,1345022621.77,573363748.62,932755602.91,780450531.37,150305822.31,91878262.48,32753429.41,294878667.65,5727425.59,
002695.SZ,JIANGXI HUANGSHANG,Packaged Foods,10.17,CNY,CNY,5689434112.0,12-31,0.11,2754023019.77,26182464.11,3282353555.33,2754023019.77,1739291324.72,1169459809.63,533262795.28,40329920.29,219114634.24,-150281139.47,-67599154.77,
002696.SZ,BAIYANG INVESTMENT,Packaged Foods,5.14,CNY,CNY,1780300544.0,12-31,0.0,2139423441.14,810044504.1,2973962804.48,1399873220.06,2720215725.75,2494495961.3,198077029.79,-27593739.86,240060791.79,147983673.2,-72151700.75,
002697.SZ,CHENGDU HONGQI CHA,Department Stores,6.8,CNY,CNY,9248000000.0,12-31,0.0,4463066501.06,882349588.63,8285158257.6,4463066501.06,10123248157.54,7152140529.88,2436477889.0,521168775.15,1194705034.34,-849240371.19,421344574.88,
002698.SZ,HARBIN BOSHI AUTOM,Specialty Industrial Machinery,16.46,CNY,CNY,16831336448.0,12-31,0.25,3906163290.75,459669756.83,6648692787.99,3450338131.69,2565408783.42,1625315057.12,302631484.51,533591213.86,138942658.01,-293965781.22,-172368626.27,
002700.SZ,XINJIANG HAOYUAN N,Utilities - Regulated Gas,9.33,CNY,CNY,3859149312.0,12-31,0.072,782669021.19,694966.94,1077764337.44,782669021.19,667409699.88,489357058.2,61903763.150000006,99113956.29,193931607.15,-11776248.74,-186745778.0,
002701.SZ,ORG TECHNOLOGY CO,Packaging & Containers,5.2,CNY,CNY,13310750720.0,12-31,0.12,11104237808.0,3999649220.0,16405749158.0,8734882399.0,13842844723.0,11733596245.0,870044048.0,774530196.0,1506556542.0,-1384647579.0,-311569351.0,
002702.SZ,HAIXIN FOODS CO LT,Packaged Foods,4.1,CNY,CNY,2278616064.0,12-31,0.04,1504364673.15,400846102.42,2164853985.08,1158733274.57,1715823986.65,1378110898.84,297653513.34000003,2270128.26,-23415982.12,392363005.04,-267913526.52,
002703.SZ,ZHEJIANG SHIBAO,Auto Parts,11.69,CNY,CNY,7800304128.0,12-31,0.0,2024189204.58,81109472.22,3264667069.57,1943079732.36,2693468867.27,2129485470.76,331532675.03,149123766.76,1166381.31,194770517.32,-102790303.11,
002705.SZ,GUANGDONG XINBAO E,"Furnishings, Fixtures & Appliances",13.44,CNY,CNY,10911612928.0,12-31,0.0,8015153380.56,842004429.77,14431416425.13,7588321495.42,14646752683.92,11316459759.24,2042423755.82,977140300.39,1908776098.79,-556762239.25,-2178893024.29,
002706.SZ,SHANGHAI LIANGXIN,Electrical Equipment & Parts,8.06,CNY,CNY,9052347392.0,12-31,0.22,3997359180.05,29969229.64,5505921466.47,3977356624.49,4237866195.5,2951244542.97,971480807.13,312113171.51,456407177.54,-721749478.89,-171983155.41,
002707.SZ,UTOUR GROUP CO LTD,Travel Services,8.57,CNY,CNY,8421867520.0,12-31,0.0,1170089893.31,456330915.8,2410373263.98,748713696.82,3298487387.88,2916955670.42,376856151.5,32274227.71,169918987.17,-146452345.18,-88353656.74,
002708.SZ,CHANGZHOU NRB CORP,Auto Parts,11.42,CNY,CNY,6419159040.0,12-31,0.0,2337317153.85,689331106.68,3246137539.53,1686495646.46,1823074911.24,1648112240.95,277873709.98,-116939927.58,8671271.62,513272369.83,-192064294.2,
002709.SZ,GUANGZHOU TINCI MA,Specialty Chemicals,17.3,CNY,CNY,33118078976.0,12-31,0.0,19078206770.99,6426120720.09,23953389261.08,13103593054.2,12518297342.63,10154135596.71,1327260123.87,483929654.43,881535736.54,-530273641.38,-1010751383.29,
002712.SZ,SIMEI MEDIA CO LTD,Advertising Agencies,5.17,CNY,CNY,2813906688.0,12-31,0.0,2082534354.14,756653097.39,2869686761.96,1377348507.05,6176146964.85,5937596988.67,216365303.17,-34106440.53,-115507295.66,71714984.65,1900179.25,
002713.SZ,DONG YI RI SHENG H,"Furnishings, Fixtures & Appliances",3.96,CNY,CNY,1661366528.0,12-31,0.0,447740826.09,805775862.31,2930747294.52,64474317.82,2934413103.18,1905531245.97,1198250688.5,-208468903.76,-111083505.91,-27326849.57,119295242.93,
002714.SZ,MUYUAN FOODS CO LT,Farm Products,40.94,CNY,CNY,223645810688.0,12-31,1.407,135552444430.26,76079946333.2,187648723830.92,72031777857.01,137946892076.87,111666526476.89,3387410562.8600006,17881260485.27,37543066214.49,-25228713525.65,-13246168121.58,
002715.SZ,HUAIJI DENGYUN AUT,Auto Parts,14.98,CNY,CNY,2067239936.0,12-31,0.032,609081893.72,203580461.55,1026878737.12,477809179.77,511050011.44,371779794.73,107831773.28,5131524.8,60215808.38,-26877314.49,-59595543.29,
002716.SZ,HUNAN SILVER CO LT,Other Industrial Metals & Mining,3.75,CNY,CNY,10586587136.0,12-31,0.0,3289851596.26,521174787.11,5520712852.94,3289851596.26,8313104638.16,7769314931.1,293895621.67999995,169767192.07,698043409.6,-317759283.24,83075574.57,
002717.SZ,LINGNAN ECO&CULTUR,Engineering & Construction,2.9,CNY,CNY,5278667264.0,12-31,0.0,4998604935.74,4362231810.49,15841592376.56,2104303343.88,2130016052.89,2082918427.34,366766385.49,-1095989802.75,-279428911.2,-130223286.54,-45786336.34,
002718.SZ,ZHEJIANG YOUPON IN,Building Products & Equipment,12.93,CNY,CNY,1699622656.0,12-31,0.2,1080129985.29,9321405.16,1652694811.48,1070808580.13,999839061.25,718129790.65,196756056.48,63698267.54,216606439.03,-71036105.53,-40333477.09,
002719.SZ,MAIQUER GROUP CO L,Food Distribution,8.35,CNY,CNY,1454060800.0,12-31,0.0,280133541.22,142036147.12,1088050966.8,225256053.55,635205259.95,532466648.05,211996019.29,-230482476.87,4120126.81,-47288381.5,10696721.51,
002721.SZ,BEIJING KINGEE CUL,Luxury Goods,2.69,CNY,CNY,7153732096.0,12-31,0.0,2052693073.95,14126743.89,2194060612.45,2052693073.95,1506190724.73,1334632074.46,300668708.42,665229590.72,-9692829.64,1564080684.75,-15741131.84,
002722.SZ,WUCHAN ZHONGDA GER,Tools & Accessories,13.97,CNY,CNY,2886048256.0,12-31,0.0,2960888567.18,557396610.99,3399522384.15,2629703399.92,2452332948.33,2003634330.75,238521117.45,157599995.78,276512638.11,11137190.05,-266843775.39,
002723.SZ,KENNEDE ELECTRONIC,"Furnishings, Fixtures & Appliances",6.93,CNY,CNY,2203788544.0,12-31,0.0,1398258421.88,454628890.52,2715640470.36,1007366671.07,1528571685.17,1348078643.22,226598728.26,-224610578.29,65735147.51,-32225782.84,-48168910.88,
002724.SZ,OCEANS KING LIGHTI,Electrical Equipment & Parts,5.95,CNY,CNY,4590412800.0,12-31,0.04,2916359948.04,68852422.44,3914335509.81,2865197951.93,1700581410.41,673719146.32,904896974.68,43668908.63,142274723.94,18641643.62,-159320041.23,
002725.SZ,ZHEJIANG YUELING C,Auto Parts,10.99,CNY,CNY,2813440000.0,12-31,0.0,1131177302.04,167222772.55,1251330512.05,964628555.86,639784933.6,605745344.53,72929610.4,-51010987.63,54166181.21,29763765.18,901189.77,
002726.SZ,SHANDONG LONGDA ME,Packaged Foods,5.98,CNY,CNY,6453377024.0,12-31,0.0,4561991277.26,3304635392.93,6317538408.46,1481981607.33,13318473211.9,13528667434.43,449772254.84,-1538353704.08,-588718478.69,447884635.38,294965992.31,
002727.SZ,YIXINTANG PHARMACE,Pharmaceutical Retailers,13.37,CNY,CNY,7829524992.0,12-31,0.4,8214578201.96,2998448311.8,16647375283.89,7745981105.08,17380310852.71,11645534169.25,4680055383.92,549441525.99,2115339452.09,-1449193738.22,-539186118.84,
002728.SZ,TEYI PHARMACEUTICA,Drug Manufacturers - Specialty & Generic,7.65,CNY,CNY,3907535872.0,12-31,0.357,2316681910.52,306000000.0,2512636674.81,2010681910.52,1067212110.88,467988066.72,288413108.34,253175789.62,198557705.41,-105441850.27,-85530587.85,
002729.SZ,HOLLYLAND (CHINA),Electronic Components,11.94,CNY,CNY,2184661760.0,12-31,0.028,511949890.58,25269289.34,582843535.61,488447130.16,269316056.41,182261426.93,70437244.82000001,18136952.4,-10637891.41,-26828514.37,40428304.21,
002730.SZ,DIANGUANG EXPLOSIO,Electrical Equipment & Parts,14.54,CNY,CNY,5264643072.0,12-31,0.13,1769239564.89,208694474.47,2527764982.14,1560545090.42,1373536850.06,803214922.28,402657778.4499999,119612934.55,118782770.3,35625877.78,-32185661.66,
002731.SZ,SHENYANG CUIHUA GO,Luxury Goods,9.63,CNY,CNY,2466782208.0,12-31,0.0,3438612024.66,2008078545.19,5833452965.22,1711593324.63,4437882825.07,3982211244.7,165163475.32,216691690.62,48871483.24,2687090.1,-83645987.45,
002732.SZ,GUANGDONG YANTANG,Packaged Foods,17.09,CNY,CNY,2689111552.0,12-31,0.15,1533551564.62,120421397.14,1943504399.06,1474760877.12,1732223350.14,1293713686.0,300530168.95,102786014.6,149943396.51,-80198900.55,-79338787.64,
002733.SZ,SHENZHEN CENTER PO,Electrical Equipment & Parts,14.55,CNY,CNY,5590328320.0,12-31,0.15,3460016567.89,843021305.72,5074654499.92,2728134847.15,3600147423.96,2951852846.7,389000695.78,138787478.5,508303074.64,-268901994.96,-2873394.03,
002734.SZ,LIMIN GROUP CO LTD,Agricultural Inputs,12.34,CNY,CNY,5003204096.0,12-31,0.4,4645112605.0,2315294956.67,6660284764.42,2642805549.03,4237402851.27,3412085892.5,605091344.75,81357608.85,373828111.24,-329713207.48,-191301113.11,
002735.SZ,SHENZHEN PRINCE NE,Packaging & Containers,9.25,CNY,CNY,3533564928.0,12-31,0.013,2126414468.78,461442521.56,3190551051.68,1722474741.23,1989216374.07,1654903784.96,273696161.95000005,-68502515.44,-4672470.28,-192878735.48,-528336093.14,
002736.SZ,GUOSEN SECURITIES,Financial Conglomerates,10.68,CNY,CNY,102660759552.0,12-31,0.35,256715840575.14,138380674392.65,501506043611.99,118692044508.7,19841448022.24,,,8216853230.62,33747097409.06,4482908843.72,66029796.57,
002737.SZ,SUNFLOWER PHARMACE,Drug Manufacturers - Specialty & Generic,16.74,CNY,CNY,9776159744.0,12-31,1.5,4777873034.44,26516556.94,6881912554.92,4763440300.18,5700286745.9,2491559192.4,1909245476.78,1119142042.33,889687895.16,-1038830244.01,36198768.29,
002738.SZ,SINOMINE RESOURCE,Other Industrial Metals & Mining,29.45,CNY,CNY,21247938560.0,12-31,1.0,13644786501.26,1651852458.73,15884832497.44,12177935356.68,6013324070.79,2717503390.6,671885741.3000002,2208162354.73,3002095050.03,1813003173.67,-2660735481.53,
002739.SZ,WANDA FILM HOLDING,Entertainment,11.26,CNY,CNY,23778641920.0,12-31,0.0,11587332186.05,11734693314.38,25125323360.13,8030103311.36,14619716970.07,10571350252.76,2069517853.92,912242629.16,4423288820.73,-3560169031.56,-557047049.95,
002741.SZ,GUANGDONG GUANGHUA,Specialty Chemicals,15.5,CNY,CNY,7207841280.0,12-31,0.0,2144498009.47,863710442.02,3242061487.06,1347431418.82,2699461878.86,2639698268.05,319222359.68,-430712868.12,126651480.39,-98903113.69,-64248923.07,
002742.SZ,CHONGQING SANSHEN,Building Materials,4.24,CNY,CNY,1831679872.0,12-31,0.0,955255305.21,1075350792.3,3841158437.01,345287512.91,2030233466.71,1643532707.12,299962563.85999995,-452046680.05,-51594597.21,70688451.92,-50075471.8,
002743.SZ,ANHUI FUHUANG STEE,Steel,6.8,CNY,CNY,2959822592.0,12-31,0.067,6085067246.46,3739814512.84,10518149769.23,3195120472.43,4635250458.13,3919957480.36,398969638.88,96050593.62,20092349.22,-11871753.69,-53138710.03,
002745.SZ,MLS CO LTD,Electronic Components,8.36,CNY,CNY,12407660544.0,12-31,0.698,13833912418.18,960825106.37,24361905369.64,13656466934.8,17535675550.51,12429004612.38,3926040897.23,429924196.82,1984349312.92,-2458958255.43,1543745905.96,
