Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
CORT,Corcept Therapeutics Incorporat,Biotechnology,64.68,USD,USD,6823933952.0,12-31,0.0,679589000.0,6936000.0,840553000.0,679589000.0,675040000.0,10882000.0,527207000.0,141209000.0,198067000.0,-28349000.0,-177604000.0,
CORZ,"Core Scientific, Inc.",Software - Infrastructure,6.92,USD,USD,2040645760.0,12-31,0.0,270100000.0,1199769000.0,1598815000.0,-820180000.0,510672000.0,389602000.0,133299000.0,-1315005000.0,42896000.0,819567000.0,-95192000.0,
CORZW,"Core Scientific, Inc.",Software - Infrastructure,2.74,USD,USD,,,0.0,270100000.0,1199769000.0,1598815000.0,-820180000.0,510672000.0,389602000.0,133299000.0,-1315005000.0,42896000.0,819567000.0,-95192000.0,
CORZZ,"Core Scientific, Inc. - Tranche",Software - Infrastructure,6.86,USD,USD,,,0.0,270100000.0,1199769000.0,1598815000.0,-820180000.0,510672000.0,389602000.0,133299000.0,-1315005000.0,42896000.0,819567000.0,-95192000.0,
COST,Costco Wholesale Corporation,Discount Stores,979.23,USD,USD,441242976256.0,09-01,4.5,29519000000.0,8272000000.0,69831000000.0,23622000000.0,254453000000.0,222358000000.0,22810000000.0,7367000000.0,11339000000.0,-10764000000.0,-4409000000.0,
COYA,"Coya Therapeutics, Inc.",Biotechnology,6.64,USD,USD,111054000.0,12-31,0.0,39577095.0,,44347016.0,39577095.0,3554061.0,,,-14880787.0,-10288822.0,16026816.0,-25000.0,
CPB,The Campbell's Company,Packaged Foods,37.88,USD,USD,11295134720.0,07-28,1.5,10907000000.0,7542000000.0,15235000000.0,3794000000.0,9636000000.0,6665000000.0,1745000000.0,567000000.0,1185000000.0,1863000000.0,-3128000000.0,
CPBI,"Central Plains Bancshares, Inc.",Banks - Regional,14.52,USD,USD,57223904.0,03-31,0.0,78277000.0,,463278000.0,78277000.0,0.0,6949000.0,3663000.0,3759000.0,5708000.0,20339000.0,-31156000.0,
CPHC,Canterbury Park Holding Corpora,Gambling,17.0,USD,USD,86673480.0,12-31,0.28,84088674.0,177806.0,109922782.0,84088674.0,61562288.0,13042623.0,43769817.0,2112842.0,6487814.0,-1293218.0,-17348931.0,
CPIX,Cumberland Pharmaceuticals Inc.,Drug Manufacturers - Specialty & Generic,4.97,USD,USD,73597744.0,12-31,0.0,38129664.0,20572417.0,75583410.0,22853494.0,37867945.0,6585972.0,37714382.0,-6479770.0,-612186.0,196904.0,57842.0,
CPRT,"Copart, Inc.",Specialty Business Services,60.41,USD,USD,58361675776.0,07-31,0.0,7524011000.0,118733000.0,8427764000.0,7524011000.0,4236823000.0,2329571000.0,335229000.0,1363020000.0,1472564000.0,19273000.0,-940079000.0,
CPRX,"Catalyst Pharmaceuticals, Inc.",Biotechnology,22.6,USD,USD,2756273408.0,12-31,0.0,727632000.0,3188000.0,851411000.0,727632000.0,491734000.0,68845000.0,227765000.0,163889000.0,239808000.0,140665000.0,-556000.0,
CPSH,CPS Technologies Corp.,Electronic Components,1.48,USD,USD,21792852.0,12-28,0.0,14520249.0,194130.0,18876946.0,14512119.0,21123346.0,21241984.0,4262290.0,-3135449.0,-3476421.0,-46757.0,-2009761.0,
CPSS,"Consumer Portfolio Services, In",Credit Services,8.39,USD,USD,185022992.0,12-31,0.0,3423717000.0,3130947000.0,3493868000.0,292770000.0,202249000.0,,,19203000.0,233755000.0,547924000.0,-769713000.0,
CPZ,Calamos Long/Short Equity & Dyn,,14.9,USD,,296319264.0,,0.0,464209921.0,120000000.0,725428851.0,344209921.0,55870429.0,,,52414939.0,60426377.0,-33023191.0,,
CRAI,"CRA International,Inc.",Consulting Services,162.65,USD,USD,1105258752.0,12-28,1.75,212073000.0,103237000.0,571439000.0,212073000.0,687414000.0,479936000.0,136727000.0,46653000.0,49735000.0,-48857000.0,-18123000.0,
CRBP,Corbus Pharmaceuticals Holdings,Biotechnology,6.69,USD,USD,81833416.0,12-31,0.0,142428000.0,3239000.0,155879000.0,142428000.0,0.0,,,-40209000.0,-41794000.0,166578000.0,-121310000.0,
CRBU,"Caribou Biosciences, Inc.",Biotechnology,0.8357,USD,USD,77723944.0,12-31,0.0,252951000.0,26487000.0,313313000.0,252951000.0,9994000.0,,,-149105000.0,-138200000.0,16724000.0,86607000.0,
CRCT,"Cricut, Inc.",Computer Hardware,4.29,USD,USD,901950976.0,12-31,0.2,466761000.0,15209000.0,693035000.0,466761000.0,712538000.0,359750000.0,276678000.0,62830000.0,264968000.0,-156435000.0,-18328000.0,
CRDF,"Cardiff Oncology, Inc.",Biotechnology,3.05,USD,USD,205057600.0,12-31,0.0,82949000.0,1523000.0,97190000.0,82949000.0,683000.0,,,-45431000.0,-37693000.0,53780000.0,13728000.0,
CRDL,Cardiol Therapeutics Inc.,Drug Manufacturers - Specialty & Generic,0.9941,USD,CAD,83433816.0,12-31,0.0,24728483.0,158532.0,31863751.0,24728483.0,0.0,,,-36677299.0,-25060867.0,18840337.0,-21290.0,
CRDO,Credo Technology Group Holding ,Semiconductors,37.02,USD,USD,6605219840.0,04-27,0.0,540198000.0,13874000.0,601932000.0,540198000.0,192970000.0,73539000.0,155724000.0,-28369000.0,32737000.0,175276000.0,-249485000.0,
CRESW,Cresud S.A.C.I.F. y A. Warrant,Conglomerates,0.8801,USD,ARS,,,125.821,1518778000000.0,902313000000.0,3473111000000.0,696243000000.0,711373000000.0,419820000000.0,150116000000.0,78460000000.0,68610000000.0,-208529000000.0,92572000000.0,
CRESY,Cresud S.A.C.I.F. y A.,Conglomerates,12.19,USD,ARS,741632256.0,06-30,125.821,1518778000000.0,902313000000.0,3473111000000.0,696243000000.0,711373000000.0,419820000000.0,150116000000.0,78460000000.0,68610000000.0,-208529000000.0,92572000000.0,
CREX,"Creative Realities, Inc.",Software - Application,1.28,USD,USD,14207488.0,12-31,0.0,38504000.0,13852000.0,65210000.0,25460000.0,50854000.0,26843000.0,23073000.0,-3508000.0,3381000.0,-2453000.0,-2801000.0,
CRGO,Freightos Limited,Integrated Freight & Logistics,1.97,USD,USD,105778168.0,12-31,0.0,54888000.0,954000.0,73779000.0,54888000.0,23785000.0,8285000.0,35447000.0,-22491000.0,-12100000.0,85000.0,2078000.0,
CRGX,"CARGO Therapeutics, Inc.",Biotechnology,4.6,USD,USD,213682880.0,12-31,0.0,360229000.0,29426000.0,414054000.0,360229000.0,0.0,,,-167502000.0,-139742000.0,103469000.0,-305079000.0,
CRIS,"Curis, Inc.",Biotechnology,1.43,USD,USD,15076060.0,12-31,0.0,-5998000.0,2954000.0,41265000.0,-5998000.0,10908000.0,98000.0,55352000.0,-43389000.0,-39563000.0,3437000.0,29442000.0,
CRMD,CorMedix Inc.,Biotechnology,8.5,USD,USD,554045312.0,12-31,0.0,84656813.0,517013.0,118845673.0,84656813.0,43472170.0,3190534.0,62638025.0,-17930020.0,-50614653.0,26318595.0,21230713.0,
CRML,Critical Metals Corp.,Other Industrial Metals & Mining,1.92,USD,USD,205850880.0,06-30,0.0,-4108798.0,15033638.0,59351536.0,-19108798.0,0.0,,,-147489253.0,-15122354.0,12568809.0,3766717.0,
CRMLW,Critical Metals Corp. Warrants,Other Industrial Metals & Mining,0.265,USD,USD,,,0.0,-4108798.0,15033638.0,59351536.0,-19108798.0,0.0,,,-147489253.0,-15122354.0,12568809.0,3766717.0,
CRMT,"America's Car-Mart, Inc.",Auto & Truck Dealerships,48.02,USD,USD,410666080.0,04-30,0.0,1225098000.0,818698000.0,1477644000.0,470650000.0,1393894000.0,758546000.0,609698000.0,-31393000.0,-73898000.0,110956000.0,-10645000.0,
CRNC,Cerence Inc.,Software - Application,7.82,USD,USD,337816192.0,09-30,0.0,423003000.0,295237000.0,702358000.0,141097000.0,331504000.0,87232000.0,197959000.0,-588078000.0,17196000.0,225000.0,4379000.0,
CRNT,Ceragon Networks Ltd.,Communication Equipment,2.07,USD,USD,187747968.0,12-31,0.0,191525000.0,41107000.0,344996000.0,166325000.0,394190000.0,257339000.0,95048000.0,24063000.0,26198000.0,-1522000.0,-16464000.0,
CRNX,"Crinetics Pharmaceuticals, Inc.",Biotechnology,31.27,USD,USD,2909626624.0,12-31,0.0,1324805000.0,51722000.0,1434592000.0,1324805000.0,1039000.0,,,-298408000.0,-225970000.0,1010435000.0,-574817000.0,
CRON,Cronos Group Inc. Common Share,Drug Manufacturers - Specialty & Generic,1.77,USD,USD,677079872.0,12-31,0.0,1064063000.0,2018000.0,1166312000.0,1064063000.0,117615000.0,92417000.0,84747000.0,41080000.0,18843000.0,-1231000.0,175149000.0,
CROX,"Crocs, Inc.",Footwear & Accessories,93.59,USD,USD,5246299648.0,12-31,0.0,3185071000.0,1701296000.0,4812153000.0,1835732000.0,4102108000.0,1691850000.0,1388347000.0,950071000.0,992486000.0,-886048000.0,-69347000.0,
CRSP,CRISPR Therapeutics AG,Biotechnology,39.23,USD,USD,3388028416.0,12-31,0.0,1932080000.0,223693000.0,2242034000.0,1932080000.0,35000000.0,110250000.0,391316000.0,-366252000.0,-142774000.0,331984000.0,-280481000.0,
CRSR,"Corsair Gaming, Inc.",Computer Hardware,6.03,USD,USD,632275648.0,12-31,0.0,777842000.0,237042000.0,1235829000.0,604303000.0,1316379000.0,988782000.0,377551000.0,-85181000.0,35877000.0,-50680000.0,-52705000.0,
CRTO,Criteo S.A.,Advertising Agencies,31.7,USD,USD,1720593664.0,12-31,0.0,1049189000.0,103396000.0,2266449000.0,1049189000.0,1933289000.0,950318000.0,831569000.0,111571000.0,258161000.0,-270499000.0,-97901000.0,
CRUS,"Cirrus Logic, Inc.",Semiconductors,86.74,USD,USD,4609788416.0,03-30,0.0,1817014000.0,155216000.0,2231576000.0,1817014000.0,1788890000.0,872818000.0,570647000.0,274572000.0,421674000.0,-201682000.0,-163012000.0,
CRVL,CorVel Corp.,Insurance Brokers,112.87,USD,USD,6055780352.0,03-31,0.0,247647000.0,31397000.0,454679000.0,247647000.0,795311000.0,623618000.0,76592000.0,76252000.0,99237000.0,-35763000.0,-29240000.0,
CRVO,CervoMed Inc.,Biotechnology,8.8,USD,USD,80744752.0,12-31,0.0,39202328.0,,43081610.0,39202328.0,0.0,,,-16290695.0,-16530827.0,46398606.0,-28661129.0,
CRVS,"Corvus Pharmaceuticals, Inc.",Biotechnology,3.33,USD,USD,226892208.0,12-31,0.0,32568000.0,1122000.0,68907000.0,32568000.0,0.0,,,-62293000.0,-25424000.0,49028000.0,-27484000.0,
CRWD,"CrowdStrike Holdings, Inc.",Software - Infrastructure,368.45,USD,USD,93106208768.0,01-31,0.0,4023477000.0,788901000.0,8701578000.0,3279494000.0,3953624000.0,991481000.0,3082573000.0,-19271000.0,1381727000.0,107208000.0,-536588000.0,
CRWS,"Crown Crafts, Inc.","Furnishings, Fixtures & Appliances",2.9,USD,USD,30141730.0,03-31,0.32,59713000.0,23837000.0,82706000.0,51601000.0,87632000.0,64632000.0,16105000.0,4894000.0,7084000.0,-7804000.0,-193000.0,
CRWV,"CoreWeave, Inc.",Software - Infrastructure,38.51,USD,USD,17922822144.0,12-31,0.0,7512742000.0,10620277000.0,17832599000.0,-413598000.0,1915426000.0,493350000.0,1097718000.0,-863448000.0,2749168000.0,7464648000.0,-8658058000.0,
CSAI,"Cloudastructure, Inc.",Software - Infrastructure,4.44,USD,USD,70646616.0,12-31,0.0,-504000.0,,615000.0,-504000.0,1364000.0,990000.0,6572000.0,-6535000.0,-3277000.0,-685000.0,-27000.0,
CSBR,"Champions Oncology, Inc.",Biotechnology,7.86,USD,USD,109365616.0,04-30,0.0,-1903000.0,7430000.0,26132000.0,-1903000.0,50155000.0,29401000.0,27675000.0,-7276000.0,-6137000.0,-527000.0,-836000.0,
CSCO,"Cisco Systems, Inc.",Communication Equipment,55.04,USD,USD,218965082112.0,07-27,1.6,76419000000.0,30962000000.0,124413000000.0,45457000000.0,53803000000.0,18975000000.0,21858000000.0,10320000000.0,10880000000.0,6844000000.0,-20478000000.0,
CSGP,"CoStar Group, Inc.",Real Estate Services,80.87,USD,USD,34107975680.0,12-31,0.0,8545400000.0,1150400000.0,9256800000.0,7553500000.0,2736200000.0,558500000.0,2173000000.0,138700000.0,392600000.0,-13700000.0,-912900000.0,
CSGS,"CSG Systems International, Inc.",Software - Infrastructure,58.25,USD,USD,1714914944.0,12-31,1.2,821066000.0,574584000.0,1500687000.0,282569000.0,1197248000.0,614463000.0,438129000.0,86852000.0,135717000.0,-79923000.0,-5128000.0,
CSIQ,Canadian Solar Inc.,Solar,7.89,USD,USD,522119968.0,12-31,0.0,6897724000.0,4475531000.0,11895760000.0,2559243000.0,7613626000.0,6333643000.0,831761000.0,274187000.0,684615000.0,2052828000.0,-1671416000.0,
CSLR,"Complete Solaria, Inc.",Solar,1.805,USD,USD,143846224.0,12-31,0.0,-14876000.0,63208000.0,47322000.0,-76813000.0,87616000.0,69828000.0,70146000.0,-269555000.0,-58612000.0,50425000.0,6171000.0,
CSLRW,"Complete Solaria, Inc. Warrants",,0.181,USD,USD,,,0.0,-14876000.0,63208000.0,47322000.0,-76813000.0,87616000.0,69828000.0,70146000.0,-269555000.0,-58612000.0,50425000.0,6171000.0,
CSPI,CSP Inc.,Information Technology Services,15.22,USD,USD,158916592.0,09-30,0.12,51439000.0,4668000.0,69436000.0,47270000.0,55219000.0,36364000.0,20727000.0,-326000.0,4213000.0,1379000.0,-256000.0,
CSQ,Calamos Strategic Total Return ,Asset Management,15.0,USD,USD,2458125056.0,10-31,1.23,3756285387.0,941000000.0,4167608290.0,2815285387.0,863771001.0,,,861928337.0,137289263.0,-57310944.0,,
CSTE,Caesarstone Ltd.,Building Products & Equipment,3.01,USD,USD,104012960.0,12-31,0.0,282377000.0,136857000.0,549041000.0,277172000.0,443221000.0,346546000.0,130312000.0,-42832000.0,31874000.0,-3045000.0,-24359000.0,
CSTL,"Castle Biosciences, Inc.",Diagnostics & Research,21.98,USD,USD,645108608.0,12-31,0.0,465858000.0,26344000.0,531235000.0,455835000.0,332069000.0,60205000.0,263194000.0,18245000.0,64866000.0,6139000.0,-50137000.0,
CSWC,Capital Southwest Corporation,Asset Management,19.48,USD,USD,1001620672.0,03-31,2.3,1526529000.0,770853000.0,1556758000.0,755676000.0,109061000.0,,,83389000.0,-188496000.0,199197000.0,-13000.0,
CSWCZ,Capital Southwest Corporation -,,,USD,USD,,,2.03,,,,,,,,,,,,
CSWI,"CSW Industrials, Inc.",Specialty Industrial Machinery,298.87,USD,USD,5140862976.0,12-31,0.85,781723000.0,215365000.0,1043326000.0,615723000.0,792840000.0,442095000.0,191627000.0,101648000.0,164332000.0,-114073000.0,-45454000.0,
CSX,CSX Corporation,Railroads,27.78,USD,USD,52186120192.0,12-31,0.49,31005000000.0,18989000000.0,42764000000.0,12502000000.0,14540000000.0,9198000000.0,-50000000.0,3470000000.0,5247000000.0,-3062000000.0,-2605000000.0,
CTAS,Cintas Corporation,Specialty Business Services,205.84,USD,USD,83115515904.0,05-31,1.508,6791901000.0,2668080000.0,9168817000.0,4316372000.0,9596615000.0,4910199000.0,2617783000.0,1571592000.0,2079781000.0,-1253490000.0,-608631000.0,
CTBI,"Community Trust Bancorp, Inc.",Banks - Regional,48.52,USD,USD,878299328.0,12-31,1.87,821914000.0,79520000.0,6193245000.0,757584000.0,248560000.0,,,82813000.0,105172000.0,328606000.0,-335673000.0,
CTKB,"Cytek Biosciences, Inc.",Medical Devices,3.785,USD,USD,484847168.0,12-31,0.0,401445000.0,17016000.0,499500000.0,395737000.0,200453000.0,89347000.0,131629000.0,-6020000.0,25379000.0,-15822000.0,-82974000.0,
CTLP,"Cantaloupe, Inc.",Information Technology Services,7.6,USD,USD,565578304.0,06-30,0.0,219296000.0,47327000.0,335568000.0,181746000.0,268596000.0,165945000.0,88807000.0,11993000.0,27745000.0,-1058000.0,-18636000.0,
CTMX,"CytomX Therapeutics, Inc.",Biotechnology,0.7361,USD,USD,58961540.0,12-31,0.0,-456000.0,9385000.0,120533000.0,-456000.0,138103000.0,,,31869000.0,-86231000.0,7522000.0,99700000.0,
CTNM,"Contineum Therapeutics, Inc.",Biotechnology,4.9,USD,USD,118319320.0,12-31,0.0,198066000.0,6259000.0,212847000.0,198066000.0,0.0,,,-42258000.0,-32845000.0,109001000.0,-69739000.0,
CTOR,"Citius Oncology, Inc.",Drug Manufacturers - Specialty & Generic,0.66,USD,USD,51095356.0,09-30,0.0,49940450.0,3800111.0,84368878.0,46140339.0,0.0,,,-21148747.0,126353.0,4873759.0,-5000000.0,
CTRM,Castor Maritime Inc.,Marine Shipping,2.1,USD,USD,20290934.0,12-31,0.0,544569377.0,83389137.0,605041979.0,461180240.0,97515511.0,69042687.0,12848768.0,38642488.0,22183365.0,-2141740.0,-8968304.0,
CTRN,"Citi Trends, Inc.",Apparel Retail,19.91,USD,USD,165476992.0,02-01,0.0,113176000.0,220399000.0,462769000.0,113176000.0,753079000.0,471036000.0,318995000.0,-43170000.0,-3849000.0,-4664000.0,-10108000.0,
CTSH,Cognizant Technology Solutions ,Information Technology Services,69.73,USD,USD,34489573376.0,12-31,1.21,15316000000.0,1480000000.0,19966000000.0,14408000000.0,19736000000.0,12958000000.0,3752000000.0,2240000000.0,2124000000.0,-915000000.0,-1646000000.0,
CTSO,Cytosorbents Corporation,Medical Devices,1.1,USD,USD,68750000.0,12-31,0.0,25103286.0,26893009.0,47371500.0,11106936.0,35594520.0,10468529.0,41911930.0,-20718957.0,-14427809.0,9330704.0,-669430.0,
CUB,Lionheart Holdings,Shell Companies,10.2775,USD,USD,315177024.0,12-31,0.0,,,,,,,,,,,,
CUE,"Cue Biopharma, Inc.",Biotechnology,0.7827,USD,USD,58976372.0,12-31,0.0,21832000.0,8876000.0,32191000.0,17499000.0,9287000.0,,,-40674000.0,-36329000.0,10243000.0,32000.0,
CUPR,Cuprina Holdings (Cayman) Limit,Medical Instruments & Supplies,4.5439,USD,SGD,97389408.0,12-31,0.0,-2854734.0,121820.0,1585701.0,-2897284.0,100773.0,64168.0,1068848.0,-1119555.0,-1542777.0,1080871.0,-67977.0,
CURI,CuriosityStream Inc.,Broadcasting,3.52,USD,USD,210824064.0,12-31,0.105,57848000.0,4283000.0,86182000.0,57848000.0,51134000.0,25363000.0,39104000.0,-12941000.0,8151000.0,-7010000.0,-31405000.0,
CURR,Currenc Group Inc.,,1.46,USD,,74723968.0,,0.0,-43829060.0,22487029.0,108470162.0,-65987533.0,46435412.0,31843467.0,41967704.0,-39475321.0,3450240.0,2016549.0,-565034.0,
CVAC,CureVac N.V.,Biotechnology,3.19,USD,EUR,718247680.0,12-31,0.0,696608000.0,38965000.0,802827000.0,696608000.0,535180000.0,105829000.0,251669000.0,162186000.0,101851000.0,-5114000.0,-18444000.0,
CVBF,CVB Financial Corporation,Banks - Regional,18.41,USD,USD,2560683776.0,12-31,0.8,2686316000.0,500000000.0,15153655000.0,2186316000.0,475921000.0,,,200716000.0,249765000.0,-1179098000.0,852746000.0,
CVCO,"Cavco Industries, Inc.",Residential Construction,480.49,USD,USD,3986067968.0,03-30,0.0,1033411000.0,35148000.0,1354160000.0,1033411000.0,1794792000.0,1367890000.0,247920000.0,157817000.0,224682000.0,-107710000.0,-31709000.0,
CVGI,"Commercial Vehicle Group, Inc.",Auto Parts,0.95,USD,USD,35542540.0,12-31,0.0,271092000.0,166328000.0,424573000.0,135592000.0,723355000.0,650236000.0,73877000.0,-27867000.0,-33452000.0,-7122000.0,30896000.0,
CVGW,"Calavo Growers, Inc.",Food Distribution,27.75,USD,USD,494962880.0,10-31,0.6,200332000.0,25920000.0,301119000.0,200332000.0,661544000.0,593740000.0,51081000.0,-1076000.0,24419000.0,-50350000.0,80110000.0,
CVKD,"Cadrenal Therapeutics, Inc.",Biotechnology,16.74,USD,USD,32574868.0,12-31,0.0,7439575.0,0.0,10123533.0,7439575.0,0.0,,,-10651368.0,-7357550.0,8979529.0,-6537.0,
CVLT,"Commvault Systems, Inc.",Software - Application,149.6,USD,USD,6582041088.0,03-31,0.0,278085000.0,12090000.0,943913000.0,278085000.0,839247000.0,151610000.0,607734000.0,168906000.0,203798000.0,-170581000.0,-5521000.0,
CVRX,"CVRx, Inc.",Medical Devices,6.03,USD,USD,161919376.0,12-31,0.0,120328000.0,50432000.0,133414000.0,71055000.0,51292000.0,8334000.0,102448000.0,-59965000.0,-39144000.0,55870000.0,-1361000.0,
CVV,CVD Equipment Corporation,Specialty Industrial Machinery,2.9476,USD,USD,20284910.0,12-31,0.0,50935000.0,268000.0,31686000.0,50667000.0,26876000.0,20545000.0,9464000.0,-1898000.0,-1489000.0,-82000.0,144000.0,
CWBC,Community West Bancshares,Banks - Regional,16.55,USD,USD,316445920.0,12-31,0.48,566016000.0,203331000.0,3521771000.0,362685000.0,114175000.0,,,7666000.0,22202000.0,-20005000.0,64473000.0,
CWCO,Consolidated Water Co. Ltd.,Utilities - Regulated Water,24.34,USD,USD,387412480.0,12-31,0.41,210130931.0,3462397.0,243313181.0,209934293.0,133966633.0,88342185.0,27537436.0,28237554.0,36515532.0,-6712154.0,26961421.0,
CWST,"Casella Waste Systems, Inc.",Waste Management,113.71,USD,USD,7444536832.0,12-31,0.0,2684090000.0,1207991000.0,3230068000.0,1550839000.0,1557283000.0,1027336000.0,423922000.0,13536000.0,281355000.0,551645000.0,-670609000.0,
CXAI,CXApp Inc.,Software - Application,1.09,USD,USD,22193600.0,12-31,0.0,20707000.0,5588000.0,31803000.0,15592000.0,7142000.0,1285000.0,19598000.0,-19408000.0,-7325000.0,5980000.0,-30000.0,
CXDO,"Crexendo, Inc.",Telecom Services,4.44,USD,USD,132198784.0,12-31,0.0,52005000.0,2118000.0,64938000.0,51413000.0,60838000.0,23095000.0,35919000.0,1677000.0,6284000.0,1595000.0,-27000.0,
CYBR,CyberArk Software Ltd.,Software - Infrastructure,321.69,USD,USD,16115639296.0,12-31,0.0,2369804000.0,11107000.0,3348395000.0,2369804000.0,1000742000.0,208377000.0,865169000.0,-93461000.0,231887000.0,288806000.0,-346262000.0,
CYCC,"Cyclacel Pharmaceuticals, Inc.",Biotechnology,0.2256,USD,USD,50098764.0,12-31,0.0,-2174000.0,0.0,4094000.0,-2174000.0,43000.0,,,-11212000.0,-7990000.0,7822000.0,0.0,
CYCCP,"Cyclacel Pharmaceuticals, Inc. ",Biotechnology,4.87,USD,USD,9260159.0,12-31,0.0,-2174000.0,0.0,4094000.0,-2174000.0,43000.0,,,-11212000.0,-7990000.0,7822000.0,0.0,
CYRX,"CryoPort, Inc.",Integrated Freight & Logistics,5.56,USD,USD,277501824.0,12-31,0.0,567097000.0,250703000.0,703492000.0,367623000.0,228385000.0,128754000.0,166688000.0,-114756000.0,-16323000.0,-161531000.0,176815000.0,
CYTK,"Cytokinetics, Incorporated",Biotechnology,37.81,USD,USD,4690633216.0,12-31,0.0,521745000.0,788677000.0,1401673000.0,-135372000.0,18474000.0,339408000.0,215314000.0,-589526000.0,-395890000.0,930611000.0,-553097000.0,
CZFS,"Citizens Financial Services, In",Banks - Regional,57.57,USD,USD,278435008.0,12-31,1.95,580117000.0,280383000.0,3025724000.0,299734000.0,100754000.0,,,27818000.0,33182000.0,25275000.0,-69073000.0,
CZNC,Citizens & Northern Corp,Banks - Regional,19.48,USD,USD,301279616.0,12-31,1.12,480465000.0,205181000.0,2610653000.0,275284000.0,106506000.0,,,25958000.0,33035000.0,58699000.0,-20938000.0,
CZR,"Caesars Entertainment, Inc.",Resorts & Casinos,26.75,USD,USD,5671347712.0,12-31,0.0,16299000000.0,25062000000.0,32590000000.0,4157000000.0,11245000000.0,5419000000.0,3551000000.0,-278000000.0,1075000000.0,-498000000.0,-704000000.0,
CZWI,"Citizens Community Bancorp, Inc",Banks - Regional,14.43,USD,USD,144149072.0,12-31,0.32,245690000.0,66606000.0,1748519000.0,179084000.0,56287000.0,,,13751000.0,20176000.0,-120881000.0,113739000.0,
DADA,Dada Nexus Limited,Internet Retail,1.87,USD,CNY,482920032.0,12-31,0.0,3606453000.0,40025000.0,5212669000.0,3606453000.0,9663780000.0,7221497000.0,3543049000.0,-2038536000.0,-1056423000.0,-81067000.0,1782615000.0,
DAIO,Data I/O Corporation,Electronic Components,2.06,USD,USD,19033844.0,12-31,0.0,17626000.0,2800000.0,24970000.0,17626000.0,21769000.0,10163000.0,14644000.0,-3093000.0,-995000.0,-232000.0,-467000.0,
DAKT,"Daktronics, Inc.",Electronic Components,12.18,USD,USD,619186176.0,04-27,0.0,293456000.0,56648000.0,527884000.0,238792000.0,818083000.0,595640000.0,135328000.0,34621000.0,63241000.0,15122000.0,-21306000.0,
DALN,DallasNews Corporation - Series,Publishing,4.62,USD,USD,25563938.0,12-31,0.16,6813000.0,17379000.0,61843000.0,6813000.0,125391000.0,66919000.0,65530000.0,131000.0,-5481000.0,-856000.0,4234000.0,
DARE,"Dare Bioscience, Inc.",Biotechnology,2.97,USD,USD,26285658.0,12-31,0.0,-6012089.0,1303021.0,22101131.0,-6012089.0,9784.0,,,-4053599.0,5394247.0,433830.0,-573046.0,
DASH,"DoorDash, Inc.",Internet Content & Information,176.61,USD,USD,74193158144.0,12-31,0.0,7803000000.0,536000000.0,12845000000.0,7803000000.0,10722000000.0,5542000000.0,5218000000.0,123000000.0,2132000000.0,-204000000.0,-444000000.0,
DATS,"DatChat, Inc.",Software - Application,2.41,USD,USD,10548474.0,12-31,0.0,6878736.0,0.0,5371458.0,6878736.0,436.0,,,-4239160.0,-4388385.0,2394971.0,2236751.0,
DAVE,Dave Inc.,Software - Application,83.37,USD,USD,1161961088.0,12-31,0.0,258101000.0,75554000.0,299327000.0,183101000.0,347076000.0,30377000.0,282088000.0,57873000.0,125137000.0,-70995000.0,-45843000.0,
DAWN,"Day One Biopharmaceuticals, Inc",Biotechnology,7.33,USD,USD,742924800.0,12-31,0.0,502751000.0,2602000.0,582788000.0,502751000.0,131161000.0,5279000.0,343152000.0,-95496000.0,-78113000.0,203291000.0,-230994000.0,
DBVT,DBV Technologies S.A.,Biotechnology,8.75,USD,USD,239193504.0,12-31,0.0,28234000.0,7797000.0,65658000.0,27388000.0,0.0,,,-113918000.0,-104474000.0,587000.0,-757000.0,
DBX,"Dropbox, Inc.",Software - Infrastructure,27.38,USD,USD,7805271040.0,12-31,0.0,1602100000.0,2996600000.0,3325200000.0,-752400000.0,2548200000.0,445100000.0,1616800000.0,452300000.0,894100000.0,-586600000.0,443800000.0,
DCBO,Docebo Inc.,Software - Application,29.47,USD,USD,892322112.0,12-31,0.0,57761000.0,1495000.0,190713000.0,57761000.0,216931000.0,41295000.0,156729000.0,26736000.0,29249000.0,-6841000.0,-1495000.0,
DCGO,DocGo Inc.,Medical Care Facilities,2.11,USD,USD,220381056.0,12-31,0.0,350935206.0,57186968.0,455621132.0,320917476.0,616555132.0,402980557.0,184885849.0,19992143.0,70337070.0,-24154838.0,-10872272.0,
DCOM,"Dime Community Bancshares, Inc.",Banks - Regional,25.82,USD,USD,1130890112.0,12-31,0.0,2210273000.0,979318000.0,14353258000.0,1279948000.0,314099000.0,,,29084000.0,99056000.0,662843000.0,64125000.0,
DCOMG,"Dime Community Bancshares, Inc.",,25.64,USD,USD,,,1.0,,,,,,,,,,,,
DCOMP,"Dime Community Bancshares, Inc.",Banks - Regional,18.85,USD,USD,,12-31,0.0,2210273000.0,979318000.0,14353258000.0,1279948000.0,314099000.0,,,29084000.0,99056000.0,662843000.0,64125000.0,
